contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,last_price,volume,open_interest,trading_status
MO2212-C-7500,C,7500.0,2022-12-16,2022-12-06 09:32:52.4,1.2,56,1.6,35,1.2,0,211,TRADING
MO2212-P-7500,P,7500.0,2022-12-16,2022-12-06 09:32:52.4,786.0,7,794.2,6,913.0,0,13,TRADING
MO2301-C-7500,C,7500.0,2023-01-20,2022-12-06 09:32:52.4,13.6,10,14.6,6,13.6,4,275,TRADING
MO2301-P-7500,P,7500.0,2023-01-20,2022-12-06 09:32:52.4,816.2,6,827.6,10,837.2,0,13,TRADING
MO2212-C-5300,C,5300.0,2022-12-16,2022-12-06 09:32:52.4,1405.2,6,1413.4,9,1367.0,0,39,TRADING
MO2212-C-5400,C,5400.0,2022-12-16,2022-12-06 09:32:52.4,1304.8,6,1314.2,6,1266.2,0,41,TRADING
MO2212-P-5300,P,5300.0,2022-12-16,2022-12-06 09:32:52.4,0.6,13,0.8,18,0.6,0,483,TRADING
MO2212-P-5400,P,5400.0,2022-12-16,2022-12-06 09:32:52.4,0.6,31,0.8,16,0.8,0,296,TRADING
MO2303-C-5200,C,5200.0,2023-03-17,2022-12-06 09:32:52.4,1424.6,12,1437.0,18,1452.4,0,32,TRADING
MO2303-P-5200,P,5200.0,2023-03-17,2022-12-06 09:32:52.4,9.0,6,9.6,12,9.2,5,277,TRADING
MO2309-C-5200,C,5200.0,2023-09-15,2022-12-06 09:32:52.4,1312.4,6,1332.8,8,1330.2,0,99,TRADING
MO2301-C-5600,C,5600.0,2023-01-20,2022-12-06 09:32:52.4,1085.6,6,1096.0,6,903.0,0,38,TRADING
MO2301-P-5600,P,5600.0,2023-01-20,2022-12-06 09:32:52.4,5.4,6,5.8,16,5.8,5,208,TRADING
MO2301-C-7400,C,7400.0,2023-01-20,2022-12-06 09:32:52.4,19.2,16,20.4,6,18.8,1,232,TRADING
MO2301-C-5700,C,5700.0,2023-01-20,2022-12-06 09:32:52.4,987.8,10,998.6,6,968.2,0,8,TRADING
MO2301-C-5800,C,5800.0,2023-01-20,2022-12-06 09:32:52.4,891.4,2,902.0,6,918.0,0,23,TRADING
MO2301-C-5900,C,5900.0,2023-01-20,2022-12-06 09:32:52.4,795.6,10,805.8,6,805.4,0,29,TRADING
MO2301-C-6000,C,6000.0,2023-01-20,2022-12-06 09:32:52.4,702.2,6,711.8,6,718.8,0,36,TRADING
MO2301-C-6100,C,6100.0,2023-01-20,2022-12-06 09:32:52.4,610.6,2,619.6,6,626.8,0,21,TRADING
MO2301-C-6200,C,6200.0,2023-01-20,2022-12-06 09:32:52.4,523.0,6,531.8,12,520.0,0,47,TRADING
MO2301-C-6300,C,6300.0,2023-01-20,2022-12-06 09:32:52.4,442.8,1,447.6,6,439.0,0,94,TRADING
MO2301-C-6400,C,6400.0,2023-01-20,2022-12-06 09:32:52.4,366.2,1,370.2,6,366.8,1,82,TRADING
MO2301-C-6500,C,6500.0,2023-01-20,2022-12-06 09:32:52.4,298.2,6,300.6,6,297.6,2,192,TRADING
MO2301-C-6600,C,6600.0,2023-01-20,2022-12-06 09:32:52.4,237.2,6,239.6,6,237.0,3,254,TRADING
MO2301-C-6700,C,6700.0,2023-01-20,2022-12-06 09:32:52.4,183.6,6,187.2,6,180.0,5,446,TRADING
MO2301-C-6800,C,6800.0,2023-01-20,2022-12-06 09:32:52.4,140.8,6,143.2,12,140.6,0,277,TRADING
MO2301-C-6900,C,6900.0,2023-01-20,2022-12-06 09:32:52.4,103.8,16,107.2,27,106.6,0,193,TRADING
MO2301-C-7000,C,7000.0,2023-01-20,2022-12-06 09:32:52.4,77.0,6,78.6,9,78.0,0,274,TRADING
MO2301-C-7100,C,7100.0,2023-01-20,2022-12-06 09:32:52.4,54.4,23,56.6,12,56.4,0,345,TRADING
MO2301-P-5700,P,5700.0,2023-01-20,2022-12-06 09:32:52.4,7.0,6,7.6,16,7.6,1,146,TRADING
MO2301-P-5800,P,5800.0,2023-01-20,2022-12-06 09:32:52.4,9.6,24,10.4,40,11.6,6,282,TRADING
MO2301-P-5900,P,5900.0,2023-01-20,2022-12-06 09:32:52.4,13.2,6,14.4,22,14.6,0,248,TRADING
MO2301-P-6000,P,6000.0,2023-01-20,2022-12-06 09:32:52.4,19.2,12,20.4,10,20.8,23,514,TRADING
MO2301-P-6100,P,6100.0,2023-01-20,2022-12-06 09:32:52.4,27.8,6,29.0,10,29.2,0,590,TRADING
MO2301-P-6200,P,6200.0,2023-01-20,2022-12-06 09:32:52.4,38.4,6,40.8,22,39.4,3,433,TRADING
MO2301-P-6300,P,6300.0,2023-01-20,2022-12-06 09:32:52.4,55.2,6,57.6,16,57.6,0,398,TRADING
MO2301-P-6400,P,6400.0,2023-01-20,2022-12-06 09:32:52.4,76.4,6,78.8,6,76.0,5,839,TRADING
MO2301-P-6500,P,6500.0,2023-01-20,2022-12-06 09:32:52.4,107.0,18,110.6,10,110.0,0,540,TRADING
MO2301-P-6600,P,6600.0,2023-01-20,2022-12-06 09:32:52.4,145.0,12,148.8,6,147.8,0,311,TRADING
MO2301-P-6700,P,6700.0,2023-01-20,2022-12-06 09:32:52.4,191.4,12,195.8,6,196.8,0,150,TRADING
MO2301-P-6800,P,6800.0,2023-01-20,2022-12-06 09:32:52.4,248.2,6,252.8,4,254.2,4,91,TRADING
MO2301-P-6900,P,6900.0,2023-01-20,2022-12-06 09:32:52.4,311.0,6,318.8,1,319.8,0,48,TRADING
MO2301-P-7000,P,7000.0,2023-01-20,2022-12-06 09:32:52.4,382.4,6,392.4,6,389.6,0,39,TRADING
MO2301-P-7100,P,7100.0,2023-01-20,2022-12-06 09:32:52.4,459.6,21,471.2,17,478.2,0,15,TRADING
MO2301-C-7200,C,7200.0,2023-01-20,2022-12-06 09:32:52.4,39.6,6,41.2,6,41.6,1,255,TRADING
MO2301-P-7200,P,7200.0,2023-01-20,2022-12-06 09:32:52.4,543.0,6,554.8,17,562.2,0,44,TRADING
MO2212-C-7300,C,7300.0,2022-12-16,2022-12-06 09:32:52.4,3.2,10,3.4,22,3.2,3,783,TRADING
MO2212-P-7300,P,7300.0,2022-12-16,2022-12-06 09:32:52.4,588.6,6,596.4,10,586.4,0,24,TRADING
MO2301-C-7300,C,7300.0,2023-01-20,2022-12-06 09:32:52.4,27.2,22,29.2,6,28.0,0,140,TRADING
MO2301-P-7300,P,7300.0,2023-01-20,2022-12-06 09:32:52.4,631.6,6,642.6,10,642.2,0,10,TRADING
MO2301-P-7400,P,7400.0,2023-01-20,2022-12-06 09:32:52.4,722.4,3,733.0,6,742.2,0,29,TRADING
MO2302-C-5900,C,5900.0,2023-02-17,2022-12-06 09:32:52.4,791.2,6,804.6,12,776.6,0,4,TRADING
MO2302-C-6000,C,6000.0,2023-02-17,2022-12-06 09:32:52.4,702.4,6,717.2,6,475.4,0,9,TRADING
MO2302-C-6100,C,6100.0,2023-02-17,2022-12-06 09:32:52.4,618.2,6,632.6,6,500.0,0,2,TRADING
MO2302-C-6200,C,6200.0,2023-02-17,2022-12-06 09:32:52.4,539.2,6,553.4,30,479.6,0,4,TRADING
MO2302-C-6300,C,6300.0,2023-02-17,2022-12-06 09:32:52.4,463.0,7,476.6,12,471.0,0,7,TRADING
MO2302-C-6400,C,6400.0,2023-02-17,2022-12-06 09:32:52.4,393.4,7,407.6,12,327.8,0,30,TRADING
MO2302-C-6500,C,6500.0,2023-02-17,2022-12-06 09:32:52.4,332.4,12,342.6,6,334.4,0,116,TRADING
MO2302-C-6600,C,6600.0,2023-02-17,2022-12-06 09:32:52.4,275.2,6,286.0,12,268.2,0,102,TRADING
MO2302-C-6700,C,6700.0,2023-02-17,2022-12-06 09:32:52.4,225.8,6,235.6,6,219.2,0,118,TRADING
MO2302-C-6800,C,6800.0,2023-02-17,2022-12-06 09:32:52.4,181.8,6,191.4,12,177.0,0,40,TRADING
MO2302-C-6900,C,6900.0,2023-02-17,2022-12-06 09:32:52.4,144.0,1,153.6,13,151.2,0,12,TRADING
MO2302-C-7000,C,7000.0,2023-02-17,2022-12-06 09:32:52.4,114.0,1,121.6,6,115.0,0,140,TRADING
MO2302-C-7100,C,7100.0,2023-02-17,2022-12-06 09:32:52.4,87.8,12,93.8,6,93.0,0,76,TRADING
MO2302-C-7200,C,7200.0,2023-02-17,2022-12-06 09:32:52.4,66.8,6,72.6,6,68.6,0,26,TRADING
MO2302-C-7300,C,7300.0,2023-02-17,2022-12-06 09:32:52.4,51.6,12,54.4,6,52.2,0,37,TRADING
MO2302-C-7400,C,7400.0,2023-02-17,2022-12-06 09:32:52.4,38.0,24,41.2,6,40.2,0,59,TRADING
MO2302-P-5900,P,5900.0,2023-02-17,2022-12-06 09:32:52.4,29.0,6,32.2,6,31.6,0,56,TRADING
MO2302-P-6000,P,6000.0,2023-02-17,2022-12-06 09:32:52.4,40.6,6,43.2,6,41.4,0,84,TRADING
MO2302-P-6100,P,6100.0,2023-02-17,2022-12-06 09:32:52.4,54.4,12,60.0,7,57.2,0,48,TRADING
MO2302-P-6200,P,6200.0,2023-02-17,2022-12-06 09:32:52.4,76.6,7,80.2,6,77.4,0,98,TRADING
MO2302-P-6300,P,6300.0,2023-02-17,2022-12-06 09:32:52.4,98.8,6,103.4,6,99.6,0,68,TRADING
MO2302-P-6400,P,6400.0,2023-02-17,2022-12-06 09:32:52.4,127.2,6,134.0,1,132.6,0,102,TRADING
MO2302-P-6500,P,6500.0,2023-02-17,2022-12-06 09:32:52.4,163.8,12,172.8,7,175.4,0,119,TRADING
MO2302-P-6600,P,6600.0,2023-02-17,2022-12-06 09:32:52.4,207.4,6,215.6,13,218.2,0,52,TRADING
MO2302-P-6700,P,6700.0,2023-02-17,2022-12-06 09:32:52.4,254.0,30,265.6,7,263.8,0,47,TRADING
MO2302-P-6800,P,6800.0,2023-02-17,2022-12-06 09:32:52.4,311.0,12,319.2,8,314.0,0,8,TRADING
MO2302-P-6900,P,6900.0,2023-02-17,2022-12-06 09:32:52.4,371.2,12,383.2,6,386.4,0,2,TRADING
MO2302-P-7000,P,7000.0,2023-02-17,2022-12-06 09:32:52.4,440.0,6,450.8,6,500.0,0,14,TRADING
MO2302-P-7100,P,7100.0,2023-02-17,2022-12-06 09:32:52.4,510.8,6,524.4,6,535.8,0,4,TRADING
MO2302-P-7200,P,7200.0,2023-02-17,2022-12-06 09:32:52.4,590.4,12,602.8,6,730.2,0,15,TRADING
MO2302-P-7300,P,7300.0,2023-02-17,2022-12-06 09:32:52.4,671.8,6,685.6,6,1000.0,0,2,TRADING
MO2302-P-7400,P,7400.0,2023-02-17,2022-12-06 09:32:52.4,758.6,12,772.4,6,941.6,0,2,TRADING
MO2302-C-5800,C,5800.0,2023-02-17,2022-12-06 09:32:52.4,882.0,6,895.4,6,867.4,0,2,TRADING
MO2212-P-8200,P,8200.0,2022-12-16,2022-12-06 09:32:52.4,1484.8,4,1493.4,6,1518.8,0,55,TRADING
MO2212-C-6200,C,6200.0,2022-12-16,2022-12-06 09:32:52.4,509.6,6,516.6,9,491.0,0,219,TRADING
MO2212-C-6400,C,6400.0,2022-12-16,2022-12-06 09:32:52.4,320.4,6,325.4,6,312.6,1,521,TRADING
MO2212-C-6600,C,6600.0,2022-12-16,2022-12-06 09:32:52.4,160.8,1,162.4,6,160.6,73,1242,TRADING
MO2212-C-6800,C,6800.0,2022-12-16,2022-12-06 09:32:52.4,59.4,5,60.6,1,60.2,297,3652,TRADING
MO2212-C-7000,C,7000.0,2022-12-16,2022-12-06 09:32:52.4,18.6,11,19.0,17,18.4,97,2756,TRADING
MO2212-C-7200,C,7200.0,2022-12-16,2022-12-06 09:32:52.4,5.6,25,5.8,6,5.4,22,1881,TRADING
MO2212-C-7400,C,7400.0,2022-12-16,2022-12-06 09:32:52.4,2.0,10,2.2,1,1.8,0,905,TRADING
MO2212-C-7600,C,7600.0,2022-12-16,2022-12-06 09:32:52.4,1.0,23,1.4,64,1.2,0,589,TRADING
MO2212-P-6200,P,6200.0,2022-12-16,2022-12-06 09:32:52.4,2.6,55,2.8,6,3.0,21,2036,TRADING
MO2212-P-6400,P,6400.0,2022-12-16,2022-12-06 09:32:52.4,11.8,24,12.0,6,12.0,69,2551,TRADING
MO2212-P-6600,P,6600.0,2022-12-16,2022-12-06 09:32:52.4,48.4,7,49.4,6,49.0,158,2266,TRADING
MO2212-P-6800,P,6800.0,2022-12-16,2022-12-06 09:32:52.4,146.0,6,149.4,3,150.2,1,511,TRADING
MO2212-P-7000,P,7000.0,2022-12-16,2022-12-06 09:32:52.4,304.6,9,309.8,6,314.0,0,127,TRADING
MO2212-P-7200,P,7200.0,2022-12-16,2022-12-06 09:32:52.4,490.8,6,498.6,22,493.8,0,111,TRADING
MO2212-P-7400,P,7400.0,2022-12-16,2022-12-06 09:32:52.4,686.8,19,695.2,10,691.6,0,60,TRADING
MO2212-P-7600,P,7600.0,2022-12-16,2022-12-06 09:32:52.4,885.6,13,893.2,6,919.0,0,44,TRADING
MO2212-P-7800,P,7800.0,2022-12-16,2022-12-06 09:32:52.4,1085.6,3,1093.2,6,1297.4,0,81,TRADING
MO2303-C-6200,C,6200.0,2023-03-17,2022-12-06 09:32:52.4,546.2,6,557.4,6,476.2,0,219,TRADING
MO2303-C-6400,C,6400.0,2023-03-17,2022-12-06 09:32:52.4,413.4,12,425.0,24,413.0,0,167,TRADING
MO2303-C-6600,C,6600.0,2023-03-17,2022-12-06 09:32:52.4,310.6,1,315.6,12,310.0,0,138,TRADING
MO2303-C-6800,C,6800.0,2023-03-17,2022-12-06 09:32:52.4,218.0,6,228.2,24,224.2,0,217,TRADING
MO2303-C-7200,C,7200.0,2023-03-17,2022-12-06 09:32:52.4,103.6,6,109.0,12,107.4,0,190,TRADING
MO2303-C-7400,C,7400.0,2023-03-17,2022-12-06 09:32:52.4,68.0,12,73.6,16,70.6,0,254,TRADING
MO2303-C-7600,C,7600.0,2023-03-17,2022-12-06 09:32:52.4,45.6,6,48.8,21,48.2,0,405,TRADING
MO2303-P-6200,P,6200.0,2023-03-17,2022-12-06 09:32:52.4,119.6,10,126.6,6,128.8,0,122,TRADING
MO2303-P-6400,P,6400.0,2023-03-17,2022-12-06 09:32:52.4,185.0,10,194.8,12,197.2,0,137,TRADING
MO2303-P-6600,P,6600.0,2023-03-17,2022-12-06 09:32:52.4,273.8,4,285.2,1,290.8,0,141,TRADING
MO2303-P-6800,P,6800.0,2023-03-17,2022-12-06 09:32:52.4,383.8,4,395.4,6,407.2,0,97,TRADING
MO2303-P-7000,P,7000.0,2023-03-17,2022-12-06 09:32:52.4,513.6,10,527.8,7,518.0,0,223,TRADING
MO2303-P-7200,P,7200.0,2023-03-17,2022-12-06 09:32:52.4,663.4,6,677.8,9,666.4,0,55,TRADING
MO2303-P-7400,P,7400.0,2023-03-17,2022-12-06 09:32:52.4,828.0,6,841.2,2,998.0,0,52,TRADING
MO2303-P-7600,P,7600.0,2023-03-17,2022-12-06 09:32:52.4,1001.6,6,1015.2,6,1053.0,0,31,TRADING
MO2303-P-7800,P,7800.0,2023-03-17,2022-12-06 09:32:52.4,1184.8,6,1197.6,6,1251.0,0,54,TRADING
MO2306-C-6200,C,6200.0,2023-06-16,2022-12-06 09:32:52.4,576.4,1,589.2,4,582.6,0,108,TRADING
MO2306-C-6400,C,6400.0,2023-06-16,2022-12-06 09:32:52.4,461.0,1,476.0,4,468.6,0,67,TRADING
MO2306-C-6600,C,6600.0,2023-06-16,2022-12-06 09:32:52.4,375.6,1,379.0,4,375.6,1,119,TRADING
MO2306-C-6800,C,6800.0,2023-06-16,2022-12-06 09:32:52.4,286.0,6,298.4,1,294.2,0,208,TRADING
MO2306-C-7000,C,7000.0,2023-06-16,2022-12-06 09:32:52.4,221.2,6,231.2,1,229.2,0,533,TRADING
MO2306-C-7200,C,7200.0,2023-06-16,2022-12-06 09:32:52.4,169.6,1,177.2,1,183.2,0,210,TRADING
MO2306-C-7600,C,7600.0,2023-06-16,2022-12-06 09:32:52.4,98.8,6,104.2,15,101.2,0,357,TRADING
MO2306-C-7800,C,7800.0,2023-06-16,2022-12-06 09:32:52.4,74.4,6,79.8,1,72.4,0,489,TRADING
MO2306-P-6400,P,6400.0,2023-06-16,2022-12-06 09:32:52.4,342.4,4,353.6,1,353.6,0,243,TRADING
MO2306-P-6600,P,6600.0,2023-06-16,2022-12-06 09:32:52.4,441.2,17,455.2,1,454.0,0,107,TRADING
MO2306-P-6800,P,6800.0,2023-06-16,2022-12-06 09:32:52.4,558.4,4,571.4,1,564.4,0,73,TRADING
MO2306-P-7000,P,7000.0,2023-06-16,2022-12-06 09:32:52.4,688.2,12,703.6,1,720.2,0,55,TRADING
MO2306-P-7200,P,7200.0,2023-06-16,2022-12-06 09:32:52.4,834.8,4,852.6,6,1000.0,0,44,TRADING
MO2306-P-7400,P,7400.0,2023-06-16,2022-12-06 09:32:52.4,990.2,4,1008.6,6,1011.6,0,34,TRADING
MO2306-P-7600,P,7600.0,2023-06-16,2022-12-06 09:32:52.4,1156.2,4,1174.6,6,1346.6,0,35,TRADING
MO2306-P-7800,P,7800.0,2023-06-16,2022-12-06 09:32:52.4,1330.0,4,1348.8,6,1394.4,0,53,TRADING
MO2212-P-8000,P,8000.0,2022-12-16,2022-12-06 09:32:52.9,1284.0,4,1293.0,6,1547.4,0,128,TRADING
MO2303-C-8000,C,8000.0,2023-03-17,2022-12-06 09:32:52.9,20.8,6,22.0,6,21.4,0,290,TRADING
MO2303-P-8000,P,8000.0,2023-03-17,2022-12-06 09:32:52.9,1370.6,6,1384.4,6,1536.0,0,90,TRADING
MO2306-P-8000,P,8000.0,2023-06-16,2022-12-06 09:32:52.9,1510.8,4,1527.6,6,1764.6,0,49,TRADING
MO2212-C-6500,C,6500.0,2022-12-16,2022-12-06 09:32:52.9,234.0,6,238.6,4,234.0,19,1038,TRADING
MO2212-C-6700,C,6700.0,2022-12-16,2022-12-06 09:32:52.9,100.4,14,102.6,5,101.2,167,2877,TRADING
MO2212-C-6900,C,6900.0,2022-12-16,2022-12-06 09:32:52.9,33.8,5,34.2,10,32.8,179,2873,TRADING
MO2212-C-7100,C,7100.0,2022-12-16,2022-12-06 09:32:52.9,10.2,6,10.4,31,10.0,111,1294,TRADING
MO2212-P-6100,P,6100.0,2022-12-16,2022-12-06 09:32:52.9,1.4,60,1.8,35,1.4,2,1560,TRADING
MO2212-P-6300,P,6300.0,2022-12-16,2022-12-06 09:32:52.9,5.6,23,5.8,10,5.6,48,2206,TRADING
MO2212-P-6500,P,6500.0,2022-12-16,2022-12-06 09:32:52.9,24.2,29,24.6,6,24.6,147,1726,TRADING
MO2212-P-6700,P,6700.0,2022-12-16,2022-12-06 09:32:52.9,88.0,1,89.8,14,90.0,137,3586,TRADING
MO2212-P-6900,P,6900.0,2022-12-16,2022-12-06 09:32:52.9,219.2,4,223.8,8,228.8,1,196,TRADING
MO2212-P-7100,P,7100.0,2022-12-16,2022-12-06 09:32:52.9,395.0,4,401.6,6,415.6,0,61,TRADING
MO2309-C-5800,C,5800.0,2023-09-15,2022-12-06 09:32:52.9,857.2,6,874.2,6,871.8,0,129,TRADING
MO2309-C-6000,C,6000.0,2023-09-15,2022-12-06 09:32:52.9,734.2,1,745.6,8,740.8,0,132,TRADING
MO2309-C-6200,C,6200.0,2023-09-15,2022-12-06 09:32:52.9,614.4,1,628.2,2,609.0,0,149,TRADING
MO2309-C-6400,C,6400.0,2023-09-15,2022-12-06 09:32:52.9,517.0,1,524.8,20,549.0,0,157,TRADING
MO2309-C-6600,C,6600.0,2023-09-15,2022-12-06 09:32:52.9,422.4,1,432.8,2,427.0,0,170,TRADING
MO2309-C-6800,C,6800.0,2023-09-15,2022-12-06 09:32:52.9,346.4,1,353.8,19,346.0,0,139,TRADING
MO2309-C-7000,C,7000.0,2023-09-15,2022-12-06 09:32:52.9,273.6,1,284.2,1,279.0,0,200,TRADING
MO2309-C-7200,C,7200.0,2023-09-15,2022-12-06 09:32:52.9,219.6,6,227.8,1,218.4,0,324,TRADING
MO2309-P-5800,P,5800.0,2023-09-15,2022-12-06 09:32:52.9,229.8,1,237.4,1,226.0,0,79,TRADING
MO2309-P-6200,P,6200.0,2023-09-15,2022-12-06 09:32:52.9,373.2,2,384.6,6,375.0,0,123,TRADING
MO2309-P-6400,P,6400.0,2023-09-15,2022-12-06 09:32:52.9,465.0,1,478.4,1,480.8,0,82,TRADING
MO2309-P-6600,P,6600.0,2023-09-15,2022-12-06 09:32:52.9,569.0,2,581.8,1,578.4,0,46,TRADING
MO2309-P-6800,P,6800.0,2023-09-15,2022-12-06 09:32:52.9,686.2,8,700.0,1,675.8,0,36,TRADING
MO2309-P-7000,P,7000.0,2023-09-15,2022-12-06 09:32:52.9,815.4,6,828.8,1,818.6,0,47,TRADING
MO2309-P-7200,P,7200.0,2023-09-15,2022-12-06 09:32:52.9,954.6,14,969.8,1,1000.0,0,58,TRADING
MO2212-C-5700,C,5700.0,2022-12-16,2022-12-06 09:32:52.9,1006.8,6,1015.2,7,1015.2,0,53,TRADING
MO2212-P-5700,P,5700.0,2022-12-16,2022-12-06 09:32:52.9,0.6,52,1.0,38,0.8,0,305,TRADING
MO2303-C-5600,C,5600.0,2023-03-17,2022-12-06 09:32:52.9,1047.8,6,1058.2,12,1052.0,0,66,TRADING
MO2303-P-5600,P,5600.0,2023-03-17,2022-12-06 09:32:52.9,25.6,4,28.4,34,31.2,0,134,TRADING
MO2306-C-5600,C,5600.0,2023-06-16,2022-12-06 09:32:52.9,1006.6,1,1022.8,22,999.6,0,32,TRADING
MO2306-P-5600,P,5600.0,2023-06-16,2022-12-06 09:32:52.9,101.4,1,105.8,6,103.0,0,75,TRADING
MO2309-C-5600,C,5600.0,2023-09-15,2022-12-06 09:32:52.9,1001.0,1,1019.4,2,934.4,0,116,TRADING
MO2309-P-5600,P,5600.0,2023-09-15,2022-12-06 09:32:52.9,177.0,1,183.8,1,181.8,0,155,TRADING
MO2212-C-5600,C,5600.0,2022-12-16,2022-12-06 09:32:52.9,1106.2,6,1114.4,4,1116.8,0,48,TRADING
MO2303-P-8200,P,8200.0,2023-03-17,2022-12-06 09:32:52.9,1561.8,12,1576.0,6,1571.8,0,103,TRADING
MO2306-C-8200,C,8200.0,2023-06-16,2022-12-06 09:32:52.9,46.6,4,49.8,12,48.2,0,561,TRADING
MO2306-P-8200,P,8200.0,2023-06-16,2022-12-06 09:32:52.9,1692.4,10,1712.6,6,1802.8,0,42,TRADING
MO2212-C-5800,C,5800.0,2022-12-16,2022-12-06 09:32:52.9,907.2,6,914.4,3,917.6,0,34,TRADING
MO2303-C-5800,C,5800.0,2023-03-17,2022-12-06 09:32:52.9,867.4,12,878.6,6,876.0,0,101,TRADING
MO2303-P-5800,P,5800.0,2023-03-17,2022-12-06 09:32:52.9,44.2,28,47.2,6,47.8,2,195,TRADING
MO2306-C-5800,C,5800.0,2023-06-16,2022-12-06 09:32:52.9,846.4,7,866.4,10,898.0,0,100,TRADING
MO2306-P-5800,P,5800.0,2023-06-16,2022-12-06 09:32:52.9,140.6,1,146.4,1,143.0,0,66,TRADING
MO2212-C-6000,C,6000.0,2022-12-16,2022-12-06 09:32:52.9,708.4,6,715.6,4,708.6,0,58,TRADING
MO2212-P-6000,P,6000.0,2022-12-16,2022-12-06 09:32:52.9,1.2,1,1.4,21,1.4,0,1401,TRADING
MO2303-C-6000,C,6000.0,2023-03-17,2022-12-06 09:32:52.9,700.2,6,712.0,18,703.0,0,120,TRADING
MO2306-C-6000,C,6000.0,2023-06-16,2022-12-06 09:32:52.9,703.0,6,720.2,10,708.0,0,123,TRADING
MO2212-C-5900,C,5900.0,2022-12-16,2022-12-06 09:32:52.9,807.8,6,815.2,4,796.2,0,45,TRADING
MO2212-C-6100,C,6100.0,2022-12-16,2022-12-06 09:32:52.9,609.4,6,616.2,4,594.0,0,107,TRADING
MO2212-C-6300,C,6300.0,2022-12-16,2022-12-06 09:32:52.9,414.2,2,420.0,4,401.0,0,204,TRADING
MO2212-C-5500,C,5500.0,2022-12-16,2022-12-06 09:32:52.9,1206.0,6,1215.0,6,1196.0,0,42,TRADING
MO2212-P-5500,P,5500.0,2022-12-16,2022-12-06 09:32:52.9,0.6,31,0.8,10,0.8,0,502,TRADING
MO2303-C-5400,C,5400.0,2023-03-17,2022-12-06 09:32:52.9,1235.0,6,1245.4,6,1236.0,0,37,TRADING
MO2303-P-5400,P,5400.0,2023-03-17,2022-12-06 09:32:52.9,15.4,1,16.0,18,15.4,0,138,TRADING
MO2306-C-5400,C,5400.0,2023-06-16,2022-12-06 09:32:52.9,1170.8,6,1188.6,16,1115.0,0,46,TRADING
MO2306-P-5400,P,5400.0,2023-06-16,2022-12-06 09:32:52.9,76.0,4,76.2,6,76.0,11,162,TRADING
MO2309-C-5400,C,5400.0,2023-09-15,2022-12-06 09:32:52.9,1152.4,6,1172.8,2,1161.0,0,92,TRADING
MO2309-P-5400,P,5400.0,2023-09-15,2022-12-06 09:32:52.9,133.6,1,140.2,12,139.6,0,61,TRADING
MO2212-P-7500,P,7500.0,2022-12-16,2022-12-06 09:32:52.9,786.0,4,793.0,6,913.0,0,13,TRADING
MO2301-C-7500,C,7500.0,2023-01-20,2022-12-06 09:32:52.9,13.6,6,14.6,6,13.6,4,275,TRADING
MO2301-P-7500,P,7500.0,2023-01-20,2022-12-06 09:32:52.9,816.0,3,826.0,6,837.2,0,13,TRADING
MO2309-P-7600,P,7600.0,2023-09-15,2022-12-06 09:32:52.9,1260.0,2,1282.0,7,1273.4,0,13,TRADING
MO2212-C-5300,C,5300.0,2022-12-16,2022-12-06 09:32:52.9,1405.4,6,1415.0,10,1367.0,0,39,TRADING
MO2212-C-5400,C,5400.0,2022-12-16,2022-12-06 09:32:52.9,1305.2,6,1314.6,4,1266.2,0,41,TRADING
MO2212-P-5300,P,5300.0,2022-12-16,2022-12-06 09:32:52.9,0.6,13,0.8,18,0.6,0,483,TRADING
MO2303-C-5200,C,5200.0,2023-03-17,2022-12-06 09:32:52.9,1427.0,6,1437.0,6,1452.4,0,32,TRADING
MO2303-P-5200,P,5200.0,2023-03-17,2022-12-06 09:32:52.9,9.0,6,9.6,12,9.2,5,277,TRADING
MO2306-C-5200,C,5200.0,2023-06-16,2022-12-06 09:32:52.9,1348.6,6,1366.0,6,1236.6,0,34,TRADING
MO2306-P-5200,P,5200.0,2023-06-16,2022-12-06 09:32:52.9,50.2,1,53.4,18,52.2,0,173,TRADING
MO2309-C-5200,C,5200.0,2023-09-15,2022-12-06 09:32:52.9,1315.4,6,1332.8,2,1330.2,0,99,TRADING
MO2309-P-5200,P,5200.0,2023-09-15,2022-12-06 09:32:52.9,99.8,1,104.0,5,104.2,0,132,TRADING
MO2301-C-5600,C,5600.0,2023-01-20,2022-12-06 09:32:52.9,1087.2,6,1096.2,9,903.0,0,38,TRADING
MO2301-P-5600,P,5600.0,2023-01-20,2022-12-06 09:32:52.9,5.4,6,5.8,16,5.8,5,208,TRADING
MO2301-C-7400,C,7400.0,2023-01-20,2022-12-06 09:32:52.9,19.4,6,20.4,6,18.8,1,232,TRADING
MO2212-P-5600,P,5600.0,2022-12-16,2022-12-06 09:32:52.9,0.6,3,0.8,16,0.8,0,324,TRADING
MO2301-C-5700,C,5700.0,2023-01-20,2022-12-06 09:32:52.9,989.4,6,999.0,6,968.2,0,8,TRADING
MO2301-C-5800,C,5800.0,2023-01-20,2022-12-06 09:32:52.9,892.4,6,902.2,6,918.0,0,23,TRADING
MO2301-C-5900,C,5900.0,2023-01-20,2022-12-06 09:32:52.9,796.8,6,806.6,15,805.4,0,29,TRADING
MO2301-C-6000,C,6000.0,2023-01-20,2022-12-06 09:32:52.9,702.2,7,712.4,12,718.8,0,36,TRADING
