symbol,trading_day,market_time_shanghai,recognition_eligible,v2_score_eligible,eligible_ordinal_day,online_state,online_decoded_state,oracle_state,oracle_confirmed_center_state,oracle_available_state
000852.SH,2018-01-16,2018-01-16 14:30:00+08:00,True,True,29,Uncertain,Range,UpTrend,Uncertain,Uncertain
000852.SH,2018-01-16,2018-01-16 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-16,2018-01-16 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-16,2018-01-16 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-16,2018-01-16 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-16,2018-01-16 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-16,2018-01-16 15:00:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:10:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:25:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:30:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:35:00+08:00,True,False,0,Shock,Uncertain,Shock,Uncertain,
000852.SH,2018-01-17,2018-01-17 10:40:00+08:00,True,False,1,Shock,Shock,Shock,Shock,
000852.SH,2018-01-17,2018-01-17 10:45:00+08:00,True,False,2,Shock,Shock,Shock,Shock,
000852.SH,2018-01-17,2018-01-17 10:50:00+08:00,True,False,3,Shock,Shock,Shock,Shock,
000852.SH,2018-01-17,2018-01-17 10:55:00+08:00,True,False,4,Shock,Shock,Shock,Shock,
000852.SH,2018-01-17,2018-01-17 11:00:00+08:00,True,False,5,Shock,Shock,Shock,Shock,
000852.SH,2018-01-17,2018-01-17 11:05:00+08:00,True,True,6,Shock,Shock,Shock,Shock,Uncertain
000852.SH,2018-01-17,2018-01-17 11:10:00+08:00,True,True,7,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 11:15:00+08:00,True,True,8,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 11:20:00+08:00,True,True,9,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 11:25:00+08:00,True,True,10,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 11:30:00+08:00,True,True,11,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:05:00+08:00,True,True,12,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:10:00+08:00,True,True,13,Shock,Shock,Shock,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:15:00+08:00,True,True,14,Shock,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:20:00+08:00,True,True,15,Shock,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:25:00+08:00,True,True,16,Shock,Shock,UpTrend,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:30:00+08:00,True,True,17,Shock,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:35:00+08:00,True,True,18,Shock,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:40:00+08:00,True,True,19,Shock,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:45:00+08:00,True,True,20,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:50:00+08:00,True,True,21,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 13:55:00+08:00,True,True,22,UpTrend,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:00:00+08:00,True,True,23,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:05:00+08:00,True,True,24,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:10:00+08:00,True,True,25,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:15:00+08:00,True,True,26,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:20:00+08:00,True,True,27,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:25:00+08:00,True,True,28,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:30:00+08:00,True,True,29,Uncertain,Shock,Uncertain,Shock,Shock
000852.SH,2018-01-17,2018-01-17 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-17,2018-01-17 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:20:00+08:00,False,False,,Uncertain,Uncertain,UpTrend,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:25:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:30:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Range,Uncertain,
000852.SH,2018-01-18,2018-01-18 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Range,Range,
000852.SH,2018-01-18,2018-01-18 10:45:00+08:00,True,False,2,Uncertain,Uncertain,Range,Range,
000852.SH,2018-01-18,2018-01-18 10:50:00+08:00,True,False,3,UpTrend,Uncertain,Range,Range,
000852.SH,2018-01-18,2018-01-18 10:55:00+08:00,True,False,4,Range,Uncertain,Uncertain,Range,
000852.SH,2018-01-18,2018-01-18 11:00:00+08:00,True,False,5,Range,Range,DownTrend,Range,
000852.SH,2018-01-18,2018-01-18 11:05:00+08:00,True,True,6,Range,Range,Uncertain,Range,Uncertain
000852.SH,2018-01-18,2018-01-18 11:10:00+08:00,True,True,7,Range,Range,Uncertain,Range,Range
000852.SH,2018-01-18,2018-01-18 11:15:00+08:00,True,True,8,Range,Range,DownTrend,Range,Range
000852.SH,2018-01-18,2018-01-18 11:20:00+08:00,True,True,9,Range,Range,DownTrend,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 11:25:00+08:00,True,True,10,Uncertain,Range,DownTrend,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 11:30:00+08:00,True,True,11,DownTrend,Range,DownTrend,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 13:05:00+08:00,True,True,12,Uncertain,Range,Uncertain,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 13:10:00+08:00,True,True,13,Uncertain,Range,DownTrend,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 13:15:00+08:00,True,True,14,DownTrend,Range,Uncertain,DownTrend,Range
000852.SH,2018-01-18,2018-01-18 13:20:00+08:00,True,True,15,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:25:00+08:00,True,True,16,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:30:00+08:00,True,True,17,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:35:00+08:00,True,True,18,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:40:00+08:00,True,True,19,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:45:00+08:00,True,True,20,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:50:00+08:00,True,True,21,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 13:55:00+08:00,True,True,22,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:00:00+08:00,True,True,23,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:05:00+08:00,True,True,24,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:10:00+08:00,True,True,25,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:15:00+08:00,True,True,26,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:20:00+08:00,True,True,27,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:25:00+08:00,True,True,28,Uncertain,DownTrend,Range,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:30:00+08:00,True,True,29,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-18,2018-01-18 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 14:55:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-18,2018-01-18 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:15:00+08:00,False,False,,Uncertain,Uncertain,UpTrend,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:20:00+08:00,False,False,,Uncertain,Uncertain,UpTrend,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:30:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:45:00+08:00,True,False,2,UpTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:50:00+08:00,True,False,3,UpTrend,UpTrend,DownTrend,Uncertain,
000852.SH,2018-01-19,2018-01-19 10:55:00+08:00,True,False,4,Uncertain,UpTrend,DownTrend,DownTrend,
000852.SH,2018-01-19,2018-01-19 11:00:00+08:00,True,False,5,Range,UpTrend,DownTrend,DownTrend,
000852.SH,2018-01-19,2018-01-19 11:05:00+08:00,True,True,6,Uncertain,UpTrend,DownTrend,DownTrend,Uncertain
000852.SH,2018-01-19,2018-01-19 11:10:00+08:00,True,True,7,Uncertain,UpTrend,DownTrend,DownTrend,Uncertain
000852.SH,2018-01-19,2018-01-19 11:15:00+08:00,True,True,8,Uncertain,UpTrend,DownTrend,DownTrend,Uncertain
000852.SH,2018-01-19,2018-01-19 11:20:00+08:00,True,True,9,DownTrend,UpTrend,DownTrend,DownTrend,Uncertain
000852.SH,2018-01-19,2018-01-19 11:25:00+08:00,True,True,10,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 11:30:00+08:00,True,True,11,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:05:00+08:00,True,True,12,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:10:00+08:00,True,True,13,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:15:00+08:00,True,True,14,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:20:00+08:00,True,True,15,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:25:00+08:00,True,True,16,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:30:00+08:00,True,True,17,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:35:00+08:00,True,True,18,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:40:00+08:00,True,True,19,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:45:00+08:00,True,True,20,Uncertain,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:50:00+08:00,True,True,21,Uncertain,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 13:55:00+08:00,True,True,22,Uncertain,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:00:00+08:00,True,True,23,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:05:00+08:00,True,True,24,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:10:00+08:00,True,True,25,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:15:00+08:00,True,True,26,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:20:00+08:00,True,True,27,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:25:00+08:00,True,True,28,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:30:00+08:00,True,True,29,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2018-01-19,2018-01-19 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 14:50:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-19,2018-01-19 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:10:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:25:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:30:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:35:00+08:00,True,False,0,Shock,Uncertain,Shock,Uncertain,
000852.SH,2018-01-22,2018-01-22 10:40:00+08:00,True,False,1,Shock,Shock,Shock,Shock,
000852.SH,2018-01-22,2018-01-22 10:45:00+08:00,True,False,2,UpTrend,Shock,Shock,Shock,
000852.SH,2018-01-22,2018-01-22 10:50:00+08:00,True,False,3,UpTrend,UpTrend,UpTrend,Shock,
000852.SH,2018-01-22,2018-01-22 10:55:00+08:00,True,False,4,Shock,UpTrend,Shock,Shock,
000852.SH,2018-01-22,2018-01-22 11:00:00+08:00,True,False,5,Shock,Shock,Shock,Shock,
000852.SH,2018-01-22,2018-01-22 11:05:00+08:00,True,True,6,Shock,Shock,UpTrend,Shock,Uncertain
000852.SH,2018-01-22,2018-01-22 11:10:00+08:00,True,True,7,Shock,Shock,UpTrend,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 11:15:00+08:00,True,True,8,Shock,Shock,UpTrend,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 11:20:00+08:00,True,True,9,UpTrend,Shock,UpTrend,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 11:25:00+08:00,True,True,10,UpTrend,UpTrend,UpTrend,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 11:30:00+08:00,True,True,11,Shock,UpTrend,Uncertain,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 13:05:00+08:00,True,True,12,UpTrend,UpTrend,Uncertain,UpTrend,Shock
000852.SH,2018-01-22,2018-01-22 13:10:00+08:00,True,True,13,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:15:00+08:00,True,True,14,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:20:00+08:00,True,True,15,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:25:00+08:00,True,True,16,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:30:00+08:00,True,True,17,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:35:00+08:00,True,True,18,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:40:00+08:00,True,True,19,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:45:00+08:00,True,True,20,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:50:00+08:00,True,True,21,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 13:55:00+08:00,True,True,22,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:00:00+08:00,True,True,23,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:05:00+08:00,True,True,24,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:10:00+08:00,True,True,25,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:15:00+08:00,True,True,26,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:20:00+08:00,True,True,27,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:25:00+08:00,True,True,28,Uncertain,UpTrend,UpTrend,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:30:00+08:00,True,True,29,Uncertain,UpTrend,UpTrend,UpTrend,UpTrend
000852.SH,2018-01-22,2018-01-22 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 14:55:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-22,2018-01-22 15:00:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:45:00+08:00,True,False,2,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:50:00+08:00,True,False,3,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 10:55:00+08:00,True,False,4,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 11:00:00+08:00,True,False,5,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2018-01-23,2018-01-23 11:05:00+08:00,True,True,6,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain
000852.SH,2018-01-23,2018-01-23 11:10:00+08:00,True,True,7,Uncertain,Uncertain,UpTrend,Uncertain,Uncertain
000852.SH,2018-01-23,2018-01-23 11:15:00+08:00,True,True,8,Uncertain,Uncertain,UpTrend,UpTrend,Uncertain
000852.SH,2018-01-23,2018-01-23 11:20:00+08:00,True,True,9,Uncertain,Uncertain,UpTrend,UpTrend,Uncertain
