source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
online_v3,000852.SH,2021-05-26,DownTrend,UpTrend,2021-05-26 13:45:00+08:00,2021-05-26 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-05-27,UpTrend,Range,2021-05-27 11:30:00+08:00,2021-05-27 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2021-05-27,Range,DownTrend,2021-05-27 13:55:00+08:00,2021-05-27 14:00:00+08:00,35,,,,True,161,online,23.0
online_v3,000852.SH,2021-05-28,Range,DownTrend,2021-05-28 13:50:00+08:00,2021-05-28 13:55:00+08:00,34,,,,True,162,online,22.0
online_v3,000852.SH,2021-06-01,Shock,UpTrend,2021-06-01 11:20:00+08:00,2021-06-01 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2021-06-01,UpTrend,Range,2021-06-01 13:50:00+08:00,2021-06-01 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-06-02,DownTrend,Shock,2021-06-02 13:05:00+08:00,2021-06-02 13:10:00+08:00,25,,,,True,163,online,13.0
online_v3,000852.SH,2021-06-02,Shock,DownTrend,2021-06-02 13:40:00+08:00,2021-06-02 13:45:00+08:00,32,,,,True,164,online,20.0
online_v3,000852.SH,2021-06-02,DownTrend,Shock,2021-06-02 13:55:00+08:00,2021-06-02 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2021-06-03,Shock,UpTrend,2021-06-03 11:20:00+08:00,2021-06-03 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2021-06-03,UpTrend,DownTrend,2021-06-03 14:15:00+08:00,2021-06-03 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-06-04,UpTrend,Shock,2021-06-04 13:15:00+08:00,2021-06-04 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2021-06-04,Shock,DownTrend,2021-06-04 14:20:00+08:00,2021-06-04 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2021-06-08,Shock,DownTrend,2021-06-08 13:40:00+08:00,2021-06-08 13:45:00+08:00,32,,,,True,165,online,20.0
online_v3,000852.SH,2021-06-09,UpTrend,DownTrend,2021-06-09 14:00:00+08:00,2021-06-09 14:05:00+08:00,36,,,,True,166,online,24.0
online_v3,000852.SH,2021-06-10,UpTrend,Range,2021-06-10 13:55:00+08:00,2021-06-10 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2021-06-11,Shock,DownTrend,2021-06-11 13:25:00+08:00,2021-06-11 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2021-06-15,Shock,UpTrend,2021-06-15 11:00:00+08:00,2021-06-15 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2021-06-15,UpTrend,Range,2021-06-15 14:10:00+08:00,2021-06-15 14:15:00+08:00,38,,,,True,167,online,26.0
online_v3,000852.SH,2021-06-16,Shock,DownTrend,2021-06-16 13:30:00+08:00,2021-06-16 13:35:00+08:00,30,,,,True,168,online,18.0
online_v3,000852.SH,2021-06-17,Shock,UpTrend,2021-06-17 13:20:00+08:00,2021-06-17 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2021-06-18,Shock,Range,2021-06-18 13:10:00+08:00,2021-06-18 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2021-06-18,Range,UpTrend,2021-06-18 14:20:00+08:00,2021-06-18 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2021-06-21,Shock,UpTrend,2021-06-21 10:50:00+08:00,2021-06-21 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000852.SH,2021-06-22,UpTrend,DownTrend,2021-06-22 13:55:00+08:00,2021-06-22 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2021-06-25,DownTrend,UpTrend,2021-06-25 13:10:00+08:00,2021-06-25 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2021-07-01,Shock,UpTrend,2021-07-01 13:35:00+08:00,2021-07-01 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-07-02,Shock,Range,2021-07-02 11:10:00+08:00,2021-07-02 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2021-07-05,Shock,UpTrend,2021-07-05 11:05:00+08:00,2021-07-05 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-07-06,Shock,DownTrend,2021-07-06 14:00:00+08:00,2021-07-06 14:05:00+08:00,36,,,,True,169,online,24.0
online_v3,000852.SH,2021-07-06,DownTrend,Shock,2021-07-06 14:25:00+08:00,2021-07-06 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2021-07-07,Shock,UpTrend,2021-07-07 10:55:00+08:00,2021-07-07 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-07-08,Range,Shock,2021-07-08 13:35:00+08:00,2021-07-08 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-07-08,Shock,Range,2021-07-08 14:10:00+08:00,2021-07-08 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2021-07-09,Shock,UpTrend,2021-07-09 11:05:00+08:00,2021-07-09 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-07-12,UpTrend,Range,2021-07-12 14:10:00+08:00,2021-07-12 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2021-07-13,DownTrend,UpTrend,2021-07-13 13:40:00+08:00,2021-07-13 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2021-07-14,Shock,UpTrend,2021-07-14 11:25:00+08:00,2021-07-14 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-07-14,UpTrend,DownTrend,2021-07-14 14:15:00+08:00,2021-07-14 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-07-15,Shock,UpTrend,2021-07-15 13:05:00+08:00,2021-07-15 13:10:00+08:00,25,,,,True,170,online,13.0
online_v3,000852.SH,2021-07-16,UpTrend,DownTrend,2021-07-16 14:00:00+08:00,2021-07-16 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-07-19,Shock,DownTrend,2021-07-19 10:55:00+08:00,2021-07-19 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-07-19,DownTrend,Shock,2021-07-19 11:10:00+08:00,2021-07-19 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2021-07-19,Shock,DownTrend,2021-07-19 13:45:00+08:00,2021-07-19 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-07-20,Shock,UpTrend,2021-07-20 13:10:00+08:00,2021-07-20 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2021-07-22,Range,UpTrend,2021-07-22 13:35:00+08:00,2021-07-22 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-07-23,Shock,DownTrend,2021-07-23 11:25:00+08:00,2021-07-23 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-07-27,Shock,Range,2021-07-27 13:25:00+08:00,2021-07-27 13:30:00+08:00,29,,,,True,171,online,17.0
online_v3,000852.SH,2021-07-27,Range,Shock,2021-07-27 14:20:00+08:00,2021-07-27 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2021-07-28,Shock,DownTrend,2021-07-28 13:30:00+08:00,2021-07-28 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2021-07-30,UpTrend,DownTrend,2021-07-30 13:30:00+08:00,2021-07-30 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2021-08-02,Range,UpTrend,2021-08-02 13:45:00+08:00,2021-08-02 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-08-03,Range,UpTrend,2021-08-03 11:25:00+08:00,2021-08-03 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-08-03,UpTrend,DownTrend,2021-08-03 13:35:00+08:00,2021-08-03 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-08-05,UpTrend,DownTrend,2021-08-05 14:00:00+08:00,2021-08-05 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-08-10,Range,DownTrend,2021-08-10 14:05:00+08:00,2021-08-10 14:10:00+08:00,37,,,,True,172,online,25.0
online_v3,000852.SH,2021-08-11,Range,UpTrend,2021-08-11 11:10:00+08:00,2021-08-11 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2021-08-13,UpTrend,DownTrend,2021-08-13 11:20:00+08:00,2021-08-13 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2021-08-16,UpTrend,Range,2021-08-16 13:40:00+08:00,2021-08-16 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2021-08-16,Range,DownTrend,2021-08-16 14:10:00+08:00,2021-08-16 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2021-08-17,DownTrend,Shock,2021-08-17 14:00:00+08:00,2021-08-17 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-08-18,Shock,DownTrend,2021-08-18 14:15:00+08:00,2021-08-18 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-08-20,Shock,DownTrend,2021-08-20 11:30:00+08:00,2021-08-20 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2021-08-20,DownTrend,UpTrend,2021-08-20 14:20:00+08:00,2021-08-20 14:25:00+08:00,40,,,,True,173,online,28.0
online_v3,000852.SH,2021-08-24,UpTrend,DownTrend,2021-08-24 14:25:00+08:00,2021-08-24 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2021-08-25,Range,UpTrend,2021-08-25 11:25:00+08:00,2021-08-25 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-08-31,DownTrend,UpTrend,2021-08-31 13:50:00+08:00,2021-08-31 13:55:00+08:00,34,,,,True,174,online,22.0
online_v3,000852.SH,2021-09-01,Shock,DownTrend,2021-09-01 14:00:00+08:00,2021-09-01 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-09-02,Range,UpTrend,2021-09-02 13:05:00+08:00,2021-09-02 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2021-09-02,UpTrend,Range,2021-09-02 13:35:00+08:00,2021-09-02 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-09-03,Shock,UpTrend,2021-09-03 13:40:00+08:00,2021-09-03 13:45:00+08:00,32,,,,True,175,online,20.0
online_v3,000852.SH,2021-09-03,UpTrend,DownTrend,2021-09-03 14:15:00+08:00,2021-09-03 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-09-06,Shock,UpTrend,2021-09-06 10:55:00+08:00,2021-09-06 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-09-06,UpTrend,Range,2021-09-06 13:25:00+08:00,2021-09-06 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2021-09-06,Range,UpTrend,2021-09-06 14:05:00+08:00,2021-09-06 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2021-09-07,UpTrend,Range,2021-09-07 14:25:00+08:00,2021-09-07 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2021-09-10,Shock,UpTrend,2021-09-10 13:25:00+08:00,2021-09-10 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2021-09-10,UpTrend,Range,2021-09-10 14:00:00+08:00,2021-09-10 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-09-14,UpTrend,DownTrend,2021-09-14 13:50:00+08:00,2021-09-14 13:55:00+08:00,34,,,,True,176,online,22.0
online_v3,000852.SH,2021-09-17,Shock,UpTrend,2021-09-17 14:10:00+08:00,2021-09-17 14:15:00+08:00,38,,,,True,177,online,26.0
online_v3,000852.SH,2021-09-22,Range,UpTrend,2021-09-22 13:05:00+08:00,2021-09-22 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2021-09-22,UpTrend,Range,2021-09-22 14:05:00+08:00,2021-09-22 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2021-09-27,Shock,DownTrend,2021-09-27 10:55:00+08:00,2021-09-27 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-09-27,DownTrend,Shock,2021-09-27 11:20:00+08:00,2021-09-27 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2021-09-27,Shock,UpTrend,2021-09-27 14:00:00+08:00,2021-09-27 14:05:00+08:00,36,,,,True,178,online,24.0
online_v3,000852.SH,2021-09-29,Shock,DownTrend,2021-09-29 10:55:00+08:00,2021-09-29 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-09-29,DownTrend,Shock,2021-09-29 11:05:00+08:00,2021-09-29 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-10-08,DownTrend,Range,2021-10-08 13:15:00+08:00,2021-10-08 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2021-10-08,Range,UpTrend,2021-10-08 13:55:00+08:00,2021-10-08 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2021-10-11,Shock,Range,2021-10-11 11:15:00+08:00,2021-10-11 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000852.SH,2021-10-11,Range,DownTrend,2021-10-11 13:45:00+08:00,2021-10-11 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-10-15,Range,UpTrend,2021-10-15 13:55:00+08:00,2021-10-15 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2021-10-18,UpTrend,Range,2021-10-18 13:30:00+08:00,2021-10-18 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2021-10-18,Range,UpTrend,2021-10-18 14:20:00+08:00,2021-10-18 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2021-10-21,UpTrend,Range,2021-10-21 11:30:00+08:00,2021-10-21 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2021-10-21,Range,DownTrend,2021-10-21 13:50:00+08:00,2021-10-21 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-10-25,Shock,UpTrend,2021-10-25 11:05:00+08:00,2021-10-25 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-10-26,Range,DownTrend,2021-10-26 13:30:00+08:00,2021-10-26 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2021-10-27,Shock,DownTrend,2021-10-27 14:00:00+08:00,2021-10-27 14:05:00+08:00,36,,,,True,179,online,24.0
online_v3,000852.SH,2021-10-29,Shock,UpTrend,2021-10-29 13:40:00+08:00,2021-10-29 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2021-11-01,Shock,UpTrend,2021-11-01 11:15:00+08:00,2021-11-01 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000852.SH,2021-11-01,UpTrend,Range,2021-11-01 13:45:00+08:00,2021-11-01 13:50:00+08:00,33,,,,True,180,online,21.0
online_v3,000852.SH,2021-11-03,Shock,Range,2021-11-03 13:45:00+08:00,2021-11-03 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-11-04,UpTrend,Range,2021-11-04 14:00:00+08:00,2021-11-04 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-11-10,Range,UpTrend,2021-11-10 13:45:00+08:00,2021-11-10 13:50:00+08:00,33,,,,True,181,online,21.0
online_v3,000852.SH,2021-11-11,Range,UpTrend,2021-11-11 13:05:00+08:00,2021-11-11 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2021-11-15,DownTrend,UpTrend,2021-11-15 13:50:00+08:00,2021-11-15 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-11-16,Range,DownTrend,2021-11-16 13:50:00+08:00,2021-11-16 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-11-18,Range,UpTrend,2021-11-18 11:25:00+08:00,2021-11-18 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-11-18,UpTrend,DownTrend,2021-11-18 14:00:00+08:00,2021-11-18 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2021-11-19,Range,UpTrend,2021-11-19 11:25:00+08:00,2021-11-19 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2021-11-23,Range,DownTrend,2021-11-23 13:50:00+08:00,2021-11-23 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-11-24,Shock,UpTrend,2021-11-24 13:40:00+08:00,2021-11-24 13:45:00+08:00,32,,,,True,182,online,20.0
online_v3,000852.SH,2021-11-30,Shock,Range,2021-11-30 10:55:00+08:00,2021-11-30 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-11-30,Range,Shock,2021-11-30 11:05:00+08:00,2021-11-30 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-11-30,Shock,DownTrend,2021-11-30 13:40:00+08:00,2021-11-30 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2021-11-30,DownTrend,Shock,2021-11-30 14:05:00+08:00,2021-11-30 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2021-12-01,Shock,DownTrend,2021-12-01 11:00:00+08:00,2021-12-01 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2021-12-02,Shock,DownTrend,2021-12-02 10:45:00+08:00,2021-12-02 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000852.SH,2021-12-02,DownTrend,UpTrend,2021-12-02 13:40:00+08:00,2021-12-02 13:45:00+08:00,32,,,,True,183,online,20.0
online_v3,000852.SH,2021-12-03,Shock,Range,2021-12-03 11:05:00+08:00,2021-12-03 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2021-12-03,Range,UpTrend,2021-12-03 14:05:00+08:00,2021-12-03 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2021-12-06,Range,DownTrend,2021-12-06 13:50:00+08:00,2021-12-06 13:55:00+08:00,34,,,,True,184,online,22.0
online_v3,000852.SH,2021-12-14,UpTrend,DownTrend,2021-12-14 14:15:00+08:00,2021-12-14 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-12-16,Range,UpTrend,2021-12-16 13:45:00+08:00,2021-12-16 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2021-12-17,DownTrend,Shock,2021-12-17 13:50:00+08:00,2021-12-17 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2021-12-20,Shock,DownTrend,2021-12-20 11:00:00+08:00,2021-12-20 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2021-12-20,DownTrend,Shock,2021-12-20 11:20:00+08:00,2021-12-20 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2021-12-20,Shock,DownTrend,2021-12-20 14:15:00+08:00,2021-12-20 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-12-21,Shock,DownTrend,2021-12-21 11:00:00+08:00,2021-12-21 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2021-12-21,DownTrend,Range,2021-12-21 11:30:00+08:00,2021-12-21 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2021-12-21,Range,UpTrend,2021-12-21 13:15:00+08:00,2021-12-21 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2021-12-24,Shock,Range,2021-12-24 13:30:00+08:00,2021-12-24 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2021-12-27,Shock,DownTrend,2021-12-27 13:10:00+08:00,2021-12-27 13:15:00+08:00,26,,,,True,185,online,14.0
online_v3,000852.SH,2021-12-27,DownTrend,Shock,2021-12-27 13:40:00+08:00,2021-12-27 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2021-12-27,Shock,Range,2021-12-27 14:15:00+08:00,2021-12-27 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2021-12-29,Shock,Range,2021-12-29 10:55:00+08:00,2021-12-29 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2021-12-30,UpTrend,DownTrend,2021-12-30 13:35:00+08:00,2021-12-30 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2021-12-30,DownTrend,Range,2021-12-30 14:25:00+08:00,2021-12-30 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2021-12-31,UpTrend,Range,2021-12-31 13:15:00+08:00,2021-12-31 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2022-01-04,Shock,DownTrend,2022-01-04 10:50:00+08:00,2022-01-04 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000852.SH,2022-01-04,DownTrend,UpTrend,2022-01-04 13:05:00+08:00,2022-01-04 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2022-01-04,UpTrend,DownTrend,2022-01-04 14:25:00+08:00,2022-01-04 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2022-01-05,Shock,DownTrend,2022-01-05 13:05:00+08:00,2022-01-05 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2022-01-05,DownTrend,Shock,2022-01-05 13:25:00+08:00,2022-01-05 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2022-01-05,Shock,UpTrend,2022-01-05 14:25:00+08:00,2022-01-05 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2022-01-06,Shock,UpTrend,2022-01-06 13:05:00+08:00,2022-01-06 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2022-01-06,UpTrend,Range,2022-01-06 14:20:00+08:00,2022-01-06 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2022-01-07,DownTrend,Shock,2022-01-07 13:15:00+08:00,2022-01-07 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2022-01-07,Shock,DownTrend,2022-01-07 14:20:00+08:00,2022-01-07 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2022-01-10,Shock,UpTrend,2022-01-10 11:25:00+08:00,2022-01-10 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2022-01-10,UpTrend,DownTrend,2022-01-10 14:10:00+08:00,2022-01-10 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2022-01-12,Range,UpTrend,2022-01-12 13:45:00+08:00,2022-01-12 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2022-01-13,Shock,DownTrend,2022-01-13 13:10:00+08:00,2022-01-13 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2022-01-14,Shock,UpTrend,2022-01-14 13:40:00+08:00,2022-01-14 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2022-01-20,Shock,DownTrend,2022-01-20 13:55:00+08:00,2022-01-20 14:00:00+08:00,35,,,,True,186,online,23.0
online_v3,000852.SH,2022-01-21,Shock,DownTrend,2022-01-21 10:55:00+08:00,2022-01-21 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2022-01-21,DownTrend,Shock,2022-01-21 13:45:00+08:00,2022-01-21 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2022-01-24,Shock,UpTrend,2022-01-24 11:15:00+08:00,2022-01-24 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000852.SH,2022-01-25,Shock,DownTrend,2022-01-25 13:30:00+08:00,2022-01-25 13:35:00+08:00,30,,,,True,187,online,18.0
online_v3,000852.SH,2022-01-25,DownTrend,Shock,2022-01-25 14:25:00+08:00,2022-01-25 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2022-01-26,Shock,DownTrend,2022-01-26 13:10:00+08:00,2022-01-26 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2022-01-26,DownTrend,Shock,2022-01-26 13:25:00+08:00,2022-01-26 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2022-01-27,Shock,DownTrend,2022-01-27 13:30:00+08:00,2022-01-27 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2022-02-07,DownTrend,Range,2022-02-07 13:40:00+08:00,2022-02-07 13:45:00+08:00,32,,,,True,188,online,20.0
online_v3,000852.SH,2022-02-08,Shock,DownTrend,2022-02-08 11:25:00+08:00,2022-02-08 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2022-02-08,DownTrend,Range,2022-02-08 13:15:00+08:00,2022-02-08 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2022-02-08,Range,UpTrend,2022-02-08 13:50:00+08:00,2022-02-08 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2022-02-09,Shock,UpTrend,2022-02-09 10:50:00+08:00,2022-02-09 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000852.SH,2022-02-11,UpTrend,DownTrend,2022-02-11 13:25:00+08:00,2022-02-11 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2022-02-14,Shock,DownTrend,2022-02-14 11:25:00+08:00,2022-02-14 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2022-02-16,UpTrend,DownTrend,2022-02-16 14:10:00+08:00,2022-02-16 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2022-02-22,Shock,DownTrend,2022-02-22 13:35:00+08:00,2022-02-22 13:40:00+08:00,31,,,,True,189,online,19.0
online_v3,000852.SH,2022-02-24,DownTrend,Shock,2022-02-24 13:05:00+08:00,2022-02-24 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2022-02-25,UpTrend,Range,2022-02-25 13:35:00+08:00,2022-02-25 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2022-02-28,UpTrend,Range,2022-02-28 11:15:00+08:00,2022-02-28 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000852.SH,2022-02-28,Range,UpTrend,2022-02-28 14:05:00+08:00,2022-02-28 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2022-03-01,Range,DownTrend,2022-03-01 13:25:00+08:00,2022-03-01 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2022-03-01,DownTrend,UpTrend,2022-03-01 14:25:00+08:00,2022-03-01 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2022-03-02,Shock,UpTrend,2022-03-02 13:10:00+08:00,2022-03-02 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2022-03-07,Shock,DownTrend,2022-03-07 11:25:00+08:00,2022-03-07 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2022-03-09,Shock,DownTrend,2022-03-09 11:30:00+08:00,2022-03-09 13:05:00+08:00,24,,,,False,,online,12.0
