symbol,cell,event_day,control_day,event_entry_idx,control_entry_idx,side,parent_direction,horizon,event_signed_return,control_signed_return,incremental_return,match_distance
000688.SH,R1_A,2025-02-28,2025-03-13,267589,269741,SHORT,-1,15,0.014473391226898169,0.00025245913902083306,0.014220932087877336,0.7524570146401726
000688.SH,R1_A,2025-02-28,2025-03-13,267589,269741,SHORT,-1,30,0.004963630965634902,-0.0029547069603921283,0.00791833792602703,0.7524570146401726
000688.SH,R1_A,2025-02-28,2025-03-13,267589,269741,SHORT,-1,60,-0.006884138647665683,-0.010135766914762145,0.0032516282670964625,0.7524570146401726
000688.SH,R1_A,2025-02-28,2025-03-13,267589,269741,SHORT,-1,120,0.005084242559192487,-0.014951191233122607,0.020035433792315094,0.7524570146401726
000688.SH,R1_A,2025-02-28,2025-03-13,267589,269741,SHORT,-1,240,0.0142692792993393,-0.017008265699218317,0.031277544998557616,0.7524570146401726
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,1,-2.8159231065361112e-05,-0.0019161973318957415,0.0018880381008303804,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,5,-0.005547368519857043,0.005406153689226367,-0.01095352220908341,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,15,-0.015074575030271431,-0.002914368565620551,-0.01216020646465088,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,30,-0.015478190675539905,-0.006848766129208705,-0.0086294245463312,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,60,-0.015741010165482683,-0.003322380164807459,-0.012418630000675224,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,120,-0.004899706205355958,0.006644760329615029,-0.011544466534970987,1.1849806400864136
000688.SH,R1_A,2025-03-03,2025-11-12,267610,308641,SHORT,-1,240,0.012530857824042285,-0.0037303917639945894,0.016261249588036875,1.1849806400864136
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,1,0.0015303891560995986,-0.0019161973318957415,0.00344658648799534,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,5,-0.0060265013973117565,0.005406153689226367,-0.011432655086538124,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,15,-0.011416132773141241,-0.002914368565620551,-0.00850176420752069,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,30,-0.012537784452767209,-0.006848766129208705,-0.0056890183235585035,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,60,-0.010864812456037098,-0.003322380164807459,-0.007542432291229639,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,120,-0.026824585083933705,0.006644760329615029,-0.033469345413548734,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-11-12,267850,308641,SHORT,-1,240,-0.033326362616680205,-0.0037303917639945894,-0.029595970852685616,0.7774528854801348
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,1,0.001515950435011737,0.0018852806711598946,-0.00036933023614815763,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,5,-0.004086475085684382,0.0016361542967566756,-0.005722629382441058,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,15,-0.0007344356144778352,-0.0007406459779555341,6.210363477698877e-06,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,30,-0.0010263266920267355,-0.0011850335647289878,0.00015870687270225226,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,60,-0.002815336522164813,-0.00016159548609939733,-0.0026537410360654157,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,120,-0.0205641972053785,0.0025653283418283213,-0.02312952554720682,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-10-30,267873,306531,SHORT,-1,240,-0.014246167752627104,0.035328813148486016,-0.04957498090111312,0.700916902319612
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,1,0.0003293497694553116,-7.86039930833482e-06,0.0003372101687636464,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,5,0.0022678084125341558,-0.002240213802861213,0.004508022215395369,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,15,-0.0015338289263195914,-0.0032777865115547478,0.0017439575852351563,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,30,-0.0017690787616446713,0.004063826442383345,-0.005832905204028016,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,60,-0.0010633292556694318,0.0035293192894199077,-0.0045926485450893395,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,120,-0.022066434553495773,0.0008017607294450446,-0.022868195282940817,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-08-26,267889,296671,SHORT,-1,240,-0.018509457043379918,-0.014871875491274889,-0.003637581552105029,0.7433115224756535
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,1,-0.000441592363270793,-0.0008920674040082677,0.0004504750407374747,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,5,-0.00077043774017449,-0.0015346583306243833,0.0007642205904498933,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,15,0.000234889554931339,0.0030693166612487666,-0.0028344271063174276,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,30,-0.000601317260623957,0.006705625316570707,-0.007306942577194664,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,60,0.009677449663168636,0.0072272579511176716,0.002450191712050964,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,120,0.01993742542256638,0.0093667077420867,0.01057071768047968,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-12-01,267904,311837,LONG,1,240,0.01585034716676237,0.0029483583691798376,0.012901988797582531,0.23753091584031555
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,1,0.0012824297892755077,4.0151773704533156e-05,0.0012422780155709745,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,5,0.0007657674281285054,0.0010941358334504159,-0.00032836840532191047,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,15,0.0024449201018561517,-0.00019072092509686556,0.0026356410269530173,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,30,-0.00014761781747063552,0.0029310794804360274,-0.003078697297906663,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,60,-0.0016422482193602095,0.0010238702294673718,-0.0026661184488275813,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,120,-0.006190722220172029,-0.002670092951356229,-0.0035206292688158003,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-07-16,267993,289850,LONG,1,240,-0.007427021441488102,0.005882234847724321,-0.013309256289212423,1.1894646830420719
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,1,0.0001842451935034628,-0.00034449445438822224,0.000528739647891685,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,5,-0.004219214931230453,-0.0010784174224326426,-0.00314079750879781,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,15,-0.003933634881300052,-0.0016775382126729133,-0.002256096668627139,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,30,-0.003030833433132818,-0.004418515828022329,0.0013876823948895112,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,60,0.003657267091044858,-0.008986811853604837,0.012644078944649695,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,120,-0.004698252434339523,-0.0037445049390020246,-0.000953747495337498,0.7376028720296077
000688.SH,R1_A,2025-03-04,2025-12-11,268026,313874,LONG,1,240,-0.0017595415979586582,0.010117652345183359,-0.011877193943142017,0.7376028720296077
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,1,0.0007547378206484989,0.0005635675269499707,0.00019117029369852823,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,5,-0.003920955019466654,-0.002738360163000997,-0.0011825948564656574,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,15,-0.008974016769906168,0.0009537296609924972,-0.009927746430898665,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,30,-0.0030281554023580126,0.005520071674229188,-0.0085482270765872,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,60,-0.006553333271972606,0.0068856391433773645,-0.01343897241534997,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,120,-0.009857612267250904,0.009811855148694981,-0.019669467415945885,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-11-13,268102,308899,LONG,1,240,0.026425027842462256,-0.0009537296609923862,0.027378757503454643,1.0420597378505358
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,1,0.0021303792074991446,9.926839195140147e-05,0.002031110815547743,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,5,0.0005279635427282159,-0.0004963419597565633,0.0010243055024847791,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,15,0.0021303792074991446,-0.0012607085777817106,0.003391087785280855,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,30,-0.001333802634260084,0.001052244954683923,-0.002386047588944007,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,60,-0.0010837146403362974,-0.0009629034019278393,-0.00012081123840845809,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,120,-0.002843593116096388,-0.0028787833665882,3.5190250491812236e-05,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-07-18,268122,290205,LONG,1,240,0.03922676497286104,0.0020151483566117623,0.03721161661624928,0.31721648675864617
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,1,-0.00012042500764253283,0.000363404213524543,-0.00048382922116707583,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,5,-0.00117645969004454,0.0006482345430437464,-0.0018246942330882865,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,15,-0.0033719002139860343,-0.0012768256150863522,-0.002095074598899682,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,30,-0.00515048494224235,0.0004125128910278386,-0.005562997833270189,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,60,-0.03304276940463735,0.08476157737072132,-0.11780434677535867,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,120,-0.03411733101129211,0.05399990178264502,-0.08811723279393713,0.30979387085166454
000688.SH,R1_A,2025-03-05,2025-04-03,268282,273322,SHORT,-1,240,-0.040907448749895936,0.12142611599469622,-0.16233356474459215,0.30979387085166454
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,1,0.00023294777490079355,0.0014805082751587761,-0.0012475605002579826,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,5,0.0012722532321503,0.0022060553768923352,-0.0009338021447420353,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,15,0.0049277413921318125,-0.0006078908149659279,0.00553563220709774,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,30,0.006298549452124824,-0.002813946191858152,0.009112495643982976,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,60,0.0026968184709665888,-0.0015491411091065332,0.004245959580073122,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,120,0.003046240133317779,-0.004745470232959348,0.007791710366277127,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-04-17,268422,275394,LONG,1,240,0.0015947963050899627,-0.015746333045729033,0.017341129350818996,1.0161317032879522
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,1,0.00016070424169933872,-0.0004367581275755983,0.000597462369274937,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,5,0.00015177622827144965,0.000683315135078022,-0.0005315389068065723,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,15,0.0011874257858885962,-0.00018315663414458783,0.001370582420033184,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,30,0.0028748203237298764,0.0004226691557185358,0.0024521511680113406,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,60,0.0013213459873044897,-0.0025360149343101046,0.0038573609216145943,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,120,-0.004196166311034144,-0.006952907611566972,0.002756741300532828,0.29326269640306163
000688.SH,R1_A,2025-03-06,2025-11-07,268494,308096,LONG,1,240,-0.0066335139768048945,-0.015716248106794395,0.0090827341299895,0.29326269640306163
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,1,0.0014594226774586883,-0.0003180685664954108,0.001777491243954099,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,5,0.0017011675381420899,-0.0001514612221407141,0.001852628760282804,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,15,-0.000931165389298716,-0.0008481828439872441,-8.298254531147187e-05,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,30,-0.000931165389298716,-0.004945208902890519,0.004014043513591803,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,60,0.0009401189026575496,-0.013593644687118989,0.014533763589776538,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,120,0.004879664780459869,-0.010708308405340317,0.015587973185800186,0.651084172481671
000688.SH,R1_A,2025-03-07,2025-12-01,268622,311823,SHORT,-1,240,0.01588353269823084,-0.003953137897869663,0.019836670596100503,0.651084172481671
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,1,0.003108958137517215,0.0014128669109590986,0.0016960912265581163,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,5,0.0013918010266791292,0.00538702731290841,-0.003995226286229281,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,15,0.0025395849902393186,0.004775036832760371,-0.0022354518425210523,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,30,0.007221097534523935,0.004072381096293931,0.0031487164382300037,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,60,0.008386956836092807,-0.007200332439273094,0.015587289275365901,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,120,0.015653242715638727,-0.015141097805145165,0.03079434052078389,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-12-12,268805,313939,SHORT,-1,240,0.01044754536909831,-0.01261002606626116,0.02305757143535947,0.37609237168025006
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,1,-0.0007935422082365751,7.139578764858712e-05,-0.0008649379958851622,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,5,0.0020978702056824172,0.00042837472589130066,0.0016694954797911166,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,15,0.0032380170565968758,-0.0004589729205977111,0.003696989977194587,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,30,0.004980161444793962,0.001223927788260526,0.0037562336565334364,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,60,0.00476125324941834,0.0012035289917895486,0.0035577242576287915,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,120,-0.00552743193323324,0.0020398796471008396,-0.00756731158033408,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-06-12,268877,284000,SHORT,-1,240,0.0029370182879553397,0.010913356111989403,-0.007976337824034063,0.7941062825446648
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,1,-0.002413574085836201,-0.00043526432415319505,-0.001978309761683006,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,5,-0.002005262680337516,0.00039569484013923795,-0.002400957520476754,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,15,0.0009708737864076999,-0.0008804210193098516,0.0018512948057175516,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,30,-0.00028128119045467415,0.000643004115226331,-0.0009242853056810052,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,60,-0.006133744669267749,2.967711301038456e-05,-0.006163421782278133,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,120,0.002613192995190916,-0.008932811016144404,0.01154600401133532,1.0736165213383357
000688.SH,R1_A,2025-03-10,2025-04-18,268967,275698,SHORT,-1,240,0.011469013701115971,-0.009288936372269685,0.020757950073385656,1.0736165213383357
000688.SH,R1_A,2025-03-11,2025-03-11,269243,269242,SHORT,-1,1,-0.0018651769632358484,-0.0001005833836251746,-0.0017645935796106738,0.1253124324029273
000688.SH,R1_A,2025-03-11,2025-03-11,269243,269242,SHORT,-1,5,-0.001846890914576793,-0.0016641978017959413,-0.00018269311278085176,0.1253124324029273
000688.SH,R1_A,2025-03-11,2025-03-11,269243,269242,SHORT,-1,15,-0.004790944748704007,-0.004087342952762363,-0.0007036017959416441,0.1253124324029273
