symbol,cell,event_day,event_entry_idx,control_day,control_entry_idx,side,parent_direction,clock_bucket,calendar_year,severity,match_distance,event_parent_abs_drift,event_parent_efficiency,event_log1p_parent_age_bars,event_local_vol_30_over_240,control_parent_abs_drift,control_parent_efficiency,control_log1p_parent_age_bars,control_local_vol_30_over_240
000688.SH,R1_B,2022-10-10,128418,2022-03-28,97701,SHORT,-1,19,2022,0.8635863385103703,0.34908134143423575,0.2077605770090348,0.037825413481237316,5.541263545158426,2.238812624905694,0.17152739144861065,0.042735921830805094,5.272999558563747,2.230208496694557
000688.SH,R1_B,2022-10-11,128646,2022-07-28,117361,SHORT,-1,19,2022,0.567973490092354,0.36883648068295777,0.2077605770090348,0.037825413481237316,6.180016653652572,1.3170758997685712,0.21699340823946575,0.045484323818437276,6.07993319509559,1.4150586612171696
000688.SH,R1_B,2022-10-11,128654,2022-07-28,117372,SHORT,-1,19,2022,0.6603715725986424,0.2110624582389366,0.2077605770090348,0.037825413481237316,6.19644412779452,1.7653160972506765,0.21699340823946575,0.045484323818437276,6.104793232414985,1.7629956093185848
000688.SH,R1_B,2022-10-11,128774,2022-07-28,117497,SHORT,-1,26,2022,0.8969561809547112,0.20364482930624392,0.2077605770090348,0.037825413481237316,6.415096959171596,0.6627624701217913,0.21699340823946575,0.045484323818437276,6.35088571671474,0.6667555911445187
000688.SH,R1_B,2022-10-12,128957,2022-12-26,141662,SHORT,-1,21,2022,1.4527788061671287,1.6545004110801735,0.7562313418644493,0.12745469709606486,3.784189633918261,1.2314839719731392,0.6878566385422854,0.06425789342835833,4.110873864173311,1.128850594093084
000688.SH,R1_B,2022-10-20,130343,2022-10-20,130342,LONG,1,19,2022,1.5940332927325473,0.19215559533511425,0.17162210904254963,0.0295081967213115,5.459585514144159,2.0465688299348113,0.17162210904254963,0.0295081967213115,5.455321115357702,1.983939811412533
000688.SH,R1_B,2022-10-20,130426,2022-08-18,121074,SHORT,-1,22,2022,1.9977104295131134,0.35682500250352717,0.17698757490766695,0.025770472556501185,3.8066624897703196,0.934361122715106,0.16908549650484747,0.02972866692882404,3.4339872044851463,0.8981083327151661
000688.SH,R1_B,2022-10-21,130569,2022-07-07,113771,LONG,1,19,2022,1.4252452776570919,0.48699752296885024,0.12242736666912851,0.02813127930341582,3.912023005428146,1.289864563832223,0.13476085592848025,0.03941100043308782,4.3694478524670215,1.2857917846055094
000688.SH,R1_B,2022-10-24,130851,2022-10-24,130850,LONG,1,20,2022,1.783783435741002,0.04024885667805232,0.20954998970535335,0.05226949232959057,3.295836866004329,1.306583078685025,0.20954998970535335,0.05226949232959057,3.258096538021482,1.2988522334242552
000688.SH,R1_B,2022-10-27,131547,2022-10-27,131546,LONG,1,19,2022,0.809672784022041,0.03506304824445522,0.21542574097853384,0.0922283750238694,5.521460917862246,2.065598910191364,0.21542574097853384,0.0922283750238694,5.517452896464707,2.0542243493691514
