pair_id,event_day,control_day,horizon,clock_selected_before_eligibility,endpoint_eligible,retained_for_sensitivity,carrier
000688.SH:R1_A:133928:137282,2022-11-10,2022-11-30,60,False,True,False,588000.SH
000688.SH:R1_A:133934:119296,2022-11-10,2022-08-09,60,True,True,True,588000.SH
000688.SH:R1_A:133985:85288,2022-11-10,2022-01-06,60,False,True,False,588000.SH
000688.SH:R1_A:134028:85313,2022-11-10,2022-01-06,60,False,True,False,588000.SH
000688.SH:R1_A:134121:101460,2022-11-10,2022-04-20,60,False,True,False,588000.SH
000688.SH:R1_A:134171:124561,2022-11-11,2022-09-08,60,False,True,False,588000.SH
000688.SH:R1_A:134410:105138,2022-11-14,2022-05-17,60,False,True,False,588000.SH
000688.SH:R1_A:134749:134748,2022-11-15,2022-11-15,60,False,True,False,588000.SH
000688.SH:R1_A:134864:118318,2022-11-15,2022-08-02,60,False,True,False,588000.SH
000688.SH:R1_A:135215:135214,2022-11-17,2022-11-17,60,False,True,False,588000.SH
000688.SH:R1_A:136092:136090,2022-11-23,2022-11-23,60,False,True,False,588000.SH
000688.SH:R1_A:136108:86886,2022-11-23,2022-01-17,60,False,True,False,588000.SH
000688.SH:R1_A:136175:135212,2022-11-23,2022-11-17,60,False,True,False,588000.SH
000688.SH:R1_A:136814:136813,2022-11-28,2022-11-28,60,True,True,True,588000.SH
000688.SH:R1_A:138260:138259,2022-12-06,2022-12-06,60,False,True,False,588000.SH
000688.SH:R1_A:138524:138523,2022-12-07,2022-12-07,60,False,True,False,588000.SH
000688.SH:R1_A:138738:104668,2022-12-08,2022-05-13,60,False,True,False,588000.SH
000688.SH:R1_A:138903:106286,2022-12-08,2022-05-23,60,False,True,False,588000.SH
000688.SH:R1_A:138996:86910,2022-12-09,2022-01-17,60,True,True,True,588000.SH
000688.SH:R1_A:139020:125101,2022-12-09,2022-09-13,60,False,True,False,588000.SH
000688.SH:R1_A:139513:139509,2022-12-13,2022-12-13,60,False,True,False,588000.SH
000688.SH:R1_A:139684:97224,2022-12-14,2022-03-24,60,False,True,False,588000.SH
000688.SH:R1_A:139940:139939,2022-12-15,2022-12-15,60,False,True,False,588000.SH
000688.SH:R1_A:140402:140401,2022-12-19,2022-12-19,60,True,True,True,588000.SH
000688.SH:R1_A:140656:140655,2022-12-20,2022-12-20,60,True,True,True,588000.SH
000688.SH:R1_A:140735:86989,2022-12-20,2022-01-17,60,True,True,True,588000.SH
000688.SH:R1_A:140894:140655,2022-12-21,2022-12-20,60,False,True,False,588000.SH
000688.SH:R1_A:141122:105136,2022-12-22,2022-05-17,60,False,True,False,588000.SH
000688.SH:R1_A:141403:141400,2022-12-23,2022-12-23,60,True,True,True,588000.SH
000688.SH:R1_A:141426:135683,2022-12-23,2022-11-21,60,False,True,False,588000.SH
000688.SH:R1_A:141485:141748,2022-12-23,2022-12-26,60,True,True,True,588000.SH
000688.SH:R1_A:141873:141872,2022-12-27,2022-12-27,60,True,True,True,588000.SH
000688.SH:R1_A:142123:142122,2022-12-28,2022-12-28,60,True,True,True,588000.SH
000688.SH:R1_A:142379:116718,2022-12-29,2022-07-25,60,False,True,False,588000.SH
000688.SH:R1_A:142563:120009,2022-12-30,2022-08-12,60,False,True,False,588000.SH
000688.SH:R1_A:142575:95291,2022-12-30,2022-03-14,60,False,True,False,588000.SH
000688.SH:R1_A:142769:105337,2022-12-30,2022-05-17,60,False,True,False,588000.SH
000688.SH:R1_A:142814:190581,2023-01-03,2023-11-01,60,True,True,True,588000.SH
000688.SH:R1_A:142846:146682,2023-01-03,2023-02-01,60,False,True,False,588000.SH
000688.SH:R1_A:143218:143214,2023-01-04,2023-01-04,60,True,True,True,588000.SH
000688.SH:R1_A:143579:200479,2023-01-06,2023-12-28,60,True,True,True,588000.SH
000688.SH:R1_A:143766:183385,2023-01-09,2023-09-12,60,True,True,True,588000.SH
000688.SH:R1_A:145057:145056,2023-01-16,2023-01-16,60,True,True,True,588000.SH
000688.SH:R1_A:145105:147965,2023-01-16,2023-02-08,60,False,True,False,588000.SH
000688.SH:R1_A:145204:156723,2023-01-17,2023-03-31,60,True,True,True,588000.SH
000688.SH:R1_A:145296:153951,2023-01-17,2023-03-15,60,True,True,True,588000.SH
000688.SH:R1_A:145570:145569,2023-01-18,2023-01-18,60,True,True,True,588000.SH
000688.SH:R1_A:145710:182917,2023-01-19,2023-09-08,60,True,True,True,588000.SH
000688.SH:R1_A:145987:145986,2023-01-20,2023-01-20,60,True,True,True,588000.SH
000688.SH:R1_A:146209:168057,2023-01-30,2023-06-12,60,True,True,True,588000.SH
000688.SH:R1_A:146683:146680,2023-02-01,2023-02-01,60,True,True,True,588000.SH
000688.SH:R1_A:146986:146974,2023-02-02,2023-02-02,60,True,True,True,588000.SH
000688.SH:R1_A:148341:148340,2023-02-10,2023-02-10,60,True,True,True,588000.SH
000688.SH:R1_A:149521:149520,2023-02-17,2023-02-17,60,True,True,True,588000.SH
000688.SH:R1_A:149616:150094,2023-02-17,2023-02-21,60,True,True,True,588000.SH
000688.SH:R1_A:149716:147328,2023-02-17,2023-02-03,60,True,True,True,588000.SH
000688.SH:R1_A:149803:182933,2023-02-20,2023-09-08,60,False,True,False,588000.SH
000688.SH:R1_A:151076:151062,2023-02-27,2023-02-27,60,True,True,True,588000.SH
000688.SH:R1_A:151222:146668,2023-02-28,2023-02-01,60,False,True,False,588000.SH
000688.SH:R1_A:151445:189842,2023-03-01,2023-10-27,60,True,True,True,588000.SH
000688.SH:R1_A:151587:171023,2023-03-01,2023-06-30,60,True,True,True,588000.SH
000688.SH:R1_A:151721:184614,2023-03-02,2023-09-19,60,True,True,True,588000.SH
000688.SH:R1_A:151801:192378,2023-03-02,2023-11-10,60,True,True,True,588000.SH
000688.SH:R1_A:152024:189463,2023-03-03,2023-10-25,60,True,True,True,588000.SH
000688.SH:R1_A:152423:152422,2023-03-07,2023-03-07,60,True,True,True,588000.SH
000688.SH:R1_A:152651:190080,2023-03-08,2023-10-30,60,True,True,True,588000.SH
000688.SH:R1_A:152679:190112,2023-03-08,2023-10-30,60,False,True,False,588000.SH
000688.SH:R1_A:152703:168299,2023-03-08,2023-06-13,60,False,True,False,588000.SH
000688.SH:R1_A:152818:194797,2023-03-08,2023-11-24,60,True,True,True,588000.SH
000688.SH:R1_A:152885:171146,2023-03-09,2023-07-03,60,True,True,True,588000.SH
000688.SH:R1_A:152992:181532,2023-03-09,2023-08-31,60,True,True,True,588000.SH
000688.SH:R1_A:153185:170468,2023-03-10,2023-06-28,60,True,True,True,588000.SH
000688.SH:R1_A:153223:154425,2023-03-10,2023-03-17,60,False,True,False,588000.SH
000688.SH:R1_A:153373:190802,2023-03-13,2023-11-02,60,True,True,True,588000.SH
000688.SH:R1_A:153658:153657,2023-03-14,2023-03-14,60,True,True,True,588000.SH
000688.SH:R1_A:154127:154125,2023-03-16,2023-03-16,60,True,True,True,588000.SH
000688.SH:R1_A:154610:154609,2023-03-20,2023-03-20,60,True,True,True,588000.SH
000688.SH:R1_A:154634:158004,2023-03-20,2023-04-10,60,False,True,False,588000.SH
000688.SH:R1_A:154706:155188,2023-03-20,2023-03-22,60,True,True,True,588000.SH
000688.SH:R1_A:155237:155236,2023-03-22,2023-03-22,60,False,True,False,588000.SH
000688.SH:R1_A:155326:166831,2023-03-23,2023-06-05,60,True,True,True,588000.SH
000688.SH:R1_A:155466:190038,2023-03-23,2023-10-27,60,False,True,False,588000.SH
000688.SH:R1_A:155536:190089,2023-03-24,2023-10-30,60,False,True,False,588000.SH
000688.SH:R1_A:155731:192942,2023-03-24,2023-11-14,60,True,True,True,588000.SH
000688.SH:R1_A:155945:183556,2023-03-27,2023-09-12,60,True,True,True,588000.SH
000688.SH:R1_A:156267:156266,2023-03-29,2023-03-29,60,True,True,True,588000.SH
000688.SH:R1_A:156451:158610,2023-03-29,2023-04-12,60,True,True,True,588000.SH
000688.SH:R1_A:156898:156897,2023-03-31,2023-03-31,60,True,True,True,588000.SH
000688.SH:R1_A:156947:166076,2023-03-31,2023-05-30,60,False,True,False,588000.SH
000688.SH:R1_A:157008:168034,2023-04-03,2023-06-12,60,False,True,False,588000.SH
000688.SH:R1_A:157282:157281,2023-04-04,2023-04-04,60,True,True,True,588000.SH
000688.SH:R1_A:157348:186384,2023-04-04,2023-09-28,60,True,True,True,588000.SH
000688.SH:R1_A:157376:186413,2023-04-04,2023-09-28,60,False,True,False,588000.SH
000688.SH:R1_A:157422:198209,2023-04-04,2023-12-14,60,True,True,True,588000.SH
000688.SH:R1_A:157452:199206,2023-04-06,2023-12-21,60,False,True,False,588000.SH
000688.SH:R1_A:157532:158009,2023-04-06,2023-04-10,60,True,True,True,588000.SH
000688.SH:R1_A:158026:158019,2023-04-10,2023-04-10,60,False,True,False,588000.SH
000688.SH:R1_A:158103:154983,2023-04-10,2023-03-21,60,True,True,True,588000.SH
000688.SH:R1_A:158152:147335,2023-04-10,2023-02-03,60,False,True,False,588000.SH
000688.SH:R1_A:158309:147286,2023-04-11,2023-02-03,60,False,True,False,588000.SH
000688.SH:R1_A:158851:158850,2023-04-13,2023-04-13,60,True,True,True,588000.SH
000688.SH:R1_A:158896:156266,2023-04-14,2023-03-29,60,False,True,False,588000.SH
000688.SH:R1_A:158943:182219,2023-04-14,2023-09-05,60,True,True,True,588000.SH
000688.SH:R1_A:158964:168309,2023-04-14,2023-06-13,60,False,True,False,588000.SH
000688.SH:R1_A:159021:155176,2023-04-14,2023-03-22,60,False,True,False,588000.SH
000688.SH:R1_A:159109:146609,2023-04-14,2023-01-31,60,True,True,True,588000.SH
000688.SH:R1_A:159159:182191,2023-04-17,2023-09-05,60,False,True,False,588000.SH
000688.SH:R1_A:159397:180273,2023-04-18,2023-08-24,60,True,True,True,588000.SH
000688.SH:R1_A:159629:156749,2023-04-19,2023-03-31,60,False,True,False,588000.SH
000688.SH:R1_A:159664:158008,2023-04-19,2023-04-10,60,False,True,False,588000.SH
000688.SH:R1_A:159677:190648,2023-04-19,2023-11-01,60,True,True,True,588000.SH
000688.SH:R1_A:159776:154471,2023-04-19,2023-03-17,60,True,True,True,588000.SH
000688.SH:R1_A:159901:171427,2023-04-20,2023-07-04,60,True,True,True,588000.SH
000688.SH:R1_A:160099:161532,2023-04-21,2023-05-04,60,True,True,True,588000.SH
000688.SH:R1_A:160128:161554,2023-04-21,2023-05-04,60,False,True,False,588000.SH
000688.SH:R1_A:160136:161559,2023-04-21,2023-05-04,60,False,True,False,588000.SH
000688.SH:R1_A:160213:164760,2023-04-21,2023-05-23,60,True,True,True,588000.SH
000688.SH:R1_A:160356:182932,2023-04-24,2023-09-08,60,False,True,False,588000.SH
000688.SH:R1_A:160571:168748,2023-04-25,2023-06-15,60,True,True,True,588000.SH
000688.SH:R1_A:160608:182214,2023-04-25,2023-09-05,60,False,True,False,588000.SH
000688.SH:R1_A:160671:171217,2023-04-25,2023-07-03,60,True,True,True,588000.SH
000688.SH:R1_A:160751:147299,2023-04-25,2023-02-03,60,False,True,False,588000.SH
000688.SH:R1_A:160879:170472,2023-04-26,2023-06-28,60,False,True,False,588000.SH
000688.SH:R1_A:161283:161281,2023-04-28,2023-04-28,60,True,True,True,588000.SH
000688.SH:R1_A:161704:161702,2023-05-04,2023-05-04,60,True,True,True,588000.SH
000688.SH:R1_A:161786:189625,2023-05-05,2023-10-26,60,True,True,True,588000.SH
000688.SH:R1_A:161849:164729,2023-05-05,2023-05-23,60,False,True,False,588000.SH
000688.SH:R1_A:162033:170910,2023-05-08,2023-06-30,60,True,True,True,588000.SH
000688.SH:R1_A:162406:162405,2023-05-09,2023-05-09,60,True,True,True,588000.SH
000688.SH:R1_A:162494:187937,2023-05-10,2023-10-17,60,True,True,True,588000.SH
000688.SH:R1_A:162632:147294,2023-05-10,2023-02-03,60,False,True,False,588000.SH
000688.SH:R1_A:162730:189865,2023-05-11,2023-10-27,60,False,True,False,588000.SH
000688.SH:R1_A:163217:163216,2023-05-15,2023-05-15,60,True,True,True,588000.SH
000688.SH:R1_A:163331:154446,2023-05-15,2023-03-17,60,False,True,False,588000.SH
000688.SH:R1_A:163681:154563,2023-05-17,2023-03-20,60,False,True,False,588000.SH
000688.SH:R1_A:163720:176441,2023-05-17,2023-08-02,60,True,True,True,588000.SH
000688.SH:R1_A:163765:168551,2023-05-17,2023-06-14,60,False,True,False,588000.SH
000688.SH:R1_A:163996:199034,2023-05-18,2023-12-20,60,True,True,True,588000.SH
000688.SH:R1_A:164135:176129,2023-05-18,2023-07-31,60,True,True,True,588000.SH
000688.SH:R1_A:164246:189914,2023-05-19,2023-10-27,60,True,True,True,588000.SH
000688.SH:R1_A:164401:182166,2023-05-22,2023-09-05,60,False,True,False,588000.SH
000688.SH:R1_A:164419:192502,2023-05-22,2023-11-13,60,True,True,True,588000.SH
000688.SH:R1_A:164463:181521,2023-05-22,2023-08-31,60,False,True,False,588000.SH
000688.SH:R1_A:164765:164764,2023-05-23,2023-05-23,60,False,True,False,588000.SH
000688.SH:R1_A:164988:158729,2023-05-24,2023-04-13,60,True,True,True,588000.SH
000688.SH:R1_A:165322:165320,2023-05-25,2023-05-25,60,True,True,True,588000.SH
000688.SH:R1_A:165627:165625,2023-05-29,2023-05-29,60,True,True,True,588000.SH
000688.SH:R1_A:166085:166084,2023-05-31,2023-05-31,60,True,True,True,588000.SH
000688.SH:R1_A:166184:171451,2023-05-31,2023-07-04,60,False,True,False,588000.SH
000688.SH:R1_A:166329:154582,2023-06-01,2023-03-20,60,False,True,False,588000.SH
000688.SH:R1_A:166371:166838,2023-06-01,2023-06-05,60,False,True,False,588000.SH
000688.SH:R1_A:166393:158004,2023-06-01,2023-04-10,60,False,True,False,588000.SH
000688.SH:R1_A:166533:158610,2023-06-01,2023-04-12,60,False,True,False,588000.SH
000688.SH:R1_A:167696:167695,2023-06-08,2023-06-08,60,True,True,True,588000.SH
000688.SH:R1_A:169215:169214,2023-06-19,2023-06-19,60,True,True,True,588000.SH
000688.SH:R1_A:169469:156751,2023-06-20,2023-03-31,60,False,True,False,588000.SH
000688.SH:R1_A:169518:156782,2023-06-20,2023-03-31,60,False,True,False,588000.SH
000688.SH:R1_A:169572:165965,2023-06-20,2023-05-30,60,True,True,True,588000.SH
000688.SH:R1_A:169757:182463,2023-06-21,2023-09-06,60,True,True,True,588000.SH
000688.SH:R1_A:169927:192252,2023-06-26,2023-11-10,60,True,True,True,588000.SH
000688.SH:R1_A:170169:147603,2023-06-27,2023-02-07,60,True,True,True,588000.SH
000688.SH:R1_A:170480:170479,2023-06-28,2023-06-28,60,False,True,False,588000.SH
000688.SH:R1_A:171578:171576,2023-07-04,2023-07-04,60,True,True,True,588000.SH
000688.SH:R1_A:172164:172163,2023-07-07,2023-07-07,60,True,True,True,588000.SH
000688.SH:R1_A:173050:173049,2023-07-13,2023-07-13,60,True,True,True,588000.SH
000688.SH:R1_A:173814:173813,2023-07-18,2023-07-18,60,True,True,True,588000.SH
000688.SH:R1_A:173904:173657,2023-07-18,2023-07-17,60,True,True,True,588000.SH
000688.SH:R1_A:174008:162984,2023-07-19,2023-05-12,60,True,True,True,588000.SH
000688.SH:R1_A:174202:194836,2023-07-19,2023-11-24,60,False,True,False,588000.SH
000688.SH:R1_A:174391:194793,2023-07-20,2023-11-24,60,False,True,False,588000.SH
000688.SH:R1_A:174555:194967,2023-07-21,2023-11-27,60,True,True,True,588000.SH
000688.SH:R1_A:174794:158714,2023-07-24,2023-04-13,60,False,True,False,588000.SH
000688.SH:R1_A:174976:176668,2023-07-25,2023-08-03,60,True,True,True,588000.SH
000688.SH:R1_A:175446:168727,2023-07-27,2023-06-15,60,False,True,False,588000.SH
000688.SH:R1_A:175697:175696,2023-07-28,2023-07-28,60,True,True,True,588000.SH
000688.SH:R1_A:175736:194430,2023-07-28,2023-11-23,60,False,True,False,588000.SH
000688.SH:R1_A:176144:167995,2023-07-31,2023-06-09,60,False,True,False,588000.SH
000688.SH:R1_A:176916:176915,2023-08-04,2023-08-04,60,True,True,True,588000.SH
000688.SH:R1_A:177220:177219,2023-08-07,2023-08-07,60,True,True,True,588000.SH
000688.SH:R1_A:177363:152406,2023-08-08,2023-03-07,60,False,True,False,588000.SH
000688.SH:R1_A:177486:172948,2023-08-08,2023-07-12,60,True,True,True,588000.SH
000688.SH:R1_A:178455:178454,2023-08-14,2023-08-14,60,True,True,True,588000.SH
000688.SH:R1_A:178746:178745,2023-08-15,2023-08-15,60,True,True,True,588000.SH
000688.SH:R1_A:179022:179021,2023-08-16,2023-08-16,60,True,True,True,588000.SH
000688.SH:R1_A:179058:180268,2023-08-17,2023-08-24,60,False,True,False,588000.SH
000688.SH:R1_A:179295:186504,2023-08-18,2023-10-09,60,True,True,True,588000.SH
000688.SH:R1_A:179539:179538,2023-08-21,2023-08-21,60,True,True,True,588000.SH
000688.SH:R1_A:179569:162284,2023-08-21,2023-05-09,60,False,True,False,588000.SH
000688.SH:R1_A:179582:168306,2023-08-21,2023-06-13,60,False,True,False,588000.SH
000688.SH:R1_A:179643:156868,2023-08-21,2023-03-31,60,False,True,False,588000.SH
000688.SH:R1_A:179956:179955,2023-08-22,2023-08-22,60,True,True,True,588000.SH
000688.SH:R1_A:180661:180660,2023-08-25,2023-08-25,60,True,True,True,588000.SH
000688.SH:R1_A:180729:189857,2023-08-28,2023-10-27,60,False,True,False,588000.SH
000688.SH:R1_A:180811:157773,2023-08-28,2023-04-07,60,True,True,True,588000.SH
000688.SH:R1_A:180960:157920,2023-08-29,2023-04-10,60,True,True,True,588000.SH
000688.SH:R1_A:181057:180355,2023-08-29,2023-08-24,60,True,True,True,588000.SH
000688.SH:R1_A:181094:143185,2023-08-29,2023-01-04,60,False,True,False,588000.SH
000688.SH:R1_A:181130:143191,2023-08-29,2023-01-04,60,False,True,False,588000.SH
000688.SH:R1_A:181183:183337,2023-08-29,2023-09-11,60,False,True,False,588000.SH
000688.SH:R1_A:181234:181498,2023-08-30,2023-08-31,60,False,True,False,588000.SH
000688.SH:R1_A:182464:182463,2023-09-06,2023-09-06,60,False,True,False,588000.SH
000688.SH:R1_A:182934:182933,2023-09-08,2023-09-08,60,False,True,False,588000.SH
000688.SH:R1_A:183789:183788,2023-09-13,2023-09-13,60,True,True,True,588000.SH
000688.SH:R1_A:183920:158725,2023-09-14,2023-04-13,60,False,True,False,588000.SH
000688.SH:R1_A:184120:170909,2023-09-15,2023-06-30,60,False,True,False,588000.SH
000688.SH:R1_A:184176:148174,2023-09-15,2023-02-09,60,True,True,True,588000.SH
000688.SH:R1_A:184313:171329,2023-09-15,2023-07-03,60,True,True,True,588000.SH
000688.SH:R1_A:184645:184644,2023-09-19,2023-09-19,60,False,True,False,588000.SH
000688.SH:R1_A:185059:185058,2023-09-21,2023-09-21,60,True,True,True,588000.SH
000688.SH:R1_A:185103:194956,2023-09-21,2023-11-27,60,False,True,False,588000.SH
000688.SH:R1_A:185251:179015,2023-09-21,2023-08-16,60,False,True,False,588000.SH
000688.SH:R1_A:185333:191071,2023-09-22,2023-11-03,60,True,True,True,588000.SH
000688.SH:R1_A:185521:172084,2023-09-25,2023-07-07,60,True,True,True,588000.SH
000688.SH:R1_A:185607:172884,2023-09-25,2023-07-12,60,True,True,True,588000.SH
000688.SH:R1_A:185917:185913,2023-09-26,2023-09-26,60,True,True,True,588000.SH
000688.SH:R1_A:186131:150859,2023-09-27,2023-02-24,60,True,True,True,588000.SH
000688.SH:R1_A:186505:186504,2023-10-09,2023-10-09,60,False,True,False,588000.SH
000688.SH:R1_A:186637:171273,2023-10-09,2023-07-03,60,False,True,False,588000.SH
000688.SH:R1_A:186842:192388,2023-10-10,2023-11-10,60,False,True,False,588000.SH
000688.SH:R1_A:186964:152406,2023-10-11,2023-03-07,60,False,True,False,588000.SH
000688.SH:R1_A:187045:171202,2023-10-11,2023-07-03,60,False,True,False,588000.SH
000688.SH:R1_A:187181:166051,2023-10-11,2023-05-30,60,False,True,False,588000.SH
000688.SH:R1_A:187215:195388,2023-10-12,2023-11-29,60,True,True,True,588000.SH
000688.SH:R1_A:187457:187456,2023-10-13,2023-10-13,60,True,True,True,588000.SH
000688.SH:R1_A:187629:148994,2023-10-13,2023-02-14,60,True,True,True,588000.SH
000688.SH:R1_A:187948:187947,2023-10-17,2023-10-17,60,False,True,False,588000.SH
000688.SH:R1_A:188397:188396,2023-10-18,2023-10-18,60,True,True,True,588000.SH
000688.SH:R1_A:188422:172585,2023-10-19,2023-07-11,60,False,True,False,588000.SH
000688.SH:R1_A:188664:188663,2023-10-20,2023-10-20,60,True,True,True,588000.SH
000688.SH:R1_A:188696:194444,2023-10-20,2023-11-23,60,False,True,False,588000.SH
000688.SH:R1_A:188823:157861,2023-10-20,2023-04-07,60,False,True,False,588000.SH
000688.SH:R1_A:189011:183748,2023-10-23,2023-09-13,60,False,True,False,588000.SH
000688.SH:R1_A:189124:187931,2023-10-24,2023-10-17,60,False,True,False,588000.SH
000688.SH:R1_A:190234:190232,2023-10-30,2023-10-30,60,True,True,True,588000.SH
000688.SH:R1_A:190321:190081,2023-10-31,2023-10-30,60,False,True,False,588000.SH
000688.SH:R1_A:191308:191307,2023-11-06,2023-11-06,60,True,True,True,588000.SH
000688.SH:R1_A:191529:154091,2023-11-07,2023-03-16,60,False,True,False,588000.SH
000688.SH:R1_A:191606:194008,2023-11-07,2023-11-21,60,True,True,True,588000.SH
000688.SH:R1_A:191847:195422,2023-11-08,2023-11-29,60,False,True,False,588000.SH
000688.SH:R1_A:191959:155236,2023-11-08,2023-03-22,60,False,True,False,588000.SH
000688.SH:R1_A:192972:192971,2023-11-15,2023-11-15,60,False,True,False,588000.SH
000688.SH:R1_A:193045:166859,2023-11-15,2023-06-05,60,False,True,False,588000.SH
000688.SH:R1_A:193690:193689,2023-11-20,2023-11-20,60,True,True,True,588000.SH
000688.SH:R1_A:194048:194047,2023-11-21,2023-11-21,60,False,True,False,588000.SH
000688.SH:R1_A:194501:194500,2023-11-23,2023-11-23,60,True,True,True,588000.SH
000688.SH:R1_A:194982:194981,2023-11-27,2023-11-27,60,False,True,False,588000.SH
000688.SH:R1_A:195651:195650,2023-11-30,2023-11-30,60,True,True,True,588000.SH
000688.SH:R1_A:195996:195995,2023-12-01,2023-12-01,60,True,True,True,588000.SH
000688.SH:R1_A:196238:196237,2023-12-04,2023-12-04,60,True,True,True,588000.SH
000688.SH:R1_A:196337:192961,2023-12-05,2023-11-15,60,False,True,False,588000.SH
000688.SH:R1_A:196619:184642,2023-12-06,2023-09-19,60,False,True,False,588000.SH
000688.SH:R1_A:196804:171365,2023-12-07,2023-07-04,60,False,True,False,588000.SH
000688.SH:R1_A:196953:199110,2023-12-07,2023-12-20,60,True,True,True,588000.SH
000688.SH:R1_A:197054:183606,2023-12-08,2023-09-13,60,False,True,False,588000.SH
